,Race ID,Driver ID,avg pit time
1741,930.0,815.0,22447.0
1742,930.0,4.0,23728.0
1743,931.0,807.0,29765.5
1744,931.0,13.0,30766.333333333332
1745,931.0,832.0,25306.0
1746,931.0,822.0,24526.5
1747,931.0,828.0,25416.666666666668
1748,931.0,154.0,25077.0
1749,931.0,831.0,26076.0
1750,931.0,826.0,25119.0
1751,931.0,830.0,39278.5
1752,931.0,4.0,30345.0
1753,931.0,829.0,28606.0
1754,931.0,18.0,24861.5
1755,931.0,20.0,24851.0
1756,931.0,817.0,24372.5
1757,931.0,815.0,24926.0
1758,931.0,3.0,24789.0
1759,931.0,833.0,27554.0
1760,931.0,8.0,24177.0
1761,931.0,1.0,24838.0
1762,932.0,18.0,21715.5
1763,932.0,20.0,25593.0
1764,932.0,813.0,23660.0
1765,932.0,817.0,23997.0
1766,932.0,815.0,23453.0
1767,932.0,8.0,24104.0
1768,932.0,831.0,24795.0
1769,932.0,154.0,24292.0
1770,932.0,826.0,23681.0
1771,932.0,832.0,24277.0
1772,932.0,822.0,25541.0
1773,932.0,807.0,23507.0
1774,932.0,828.0,24149.0
1775,932.0,1.0,23708.0
1776,932.0,3.0,23321.0
1777,932.0,4.0,23553.0
1778,932.0,829.0,30807.0
1779,932.0,833.0,26986.0
1780,932.0,13.0,23912.0
1781,932.0,830.0,36105.0
1782,933.0,826.0,25371.5
1783,933.0,828.0,22964.0
1784,933.0,18.0,26415.5
1785,933.0,154.0,22016.0
1786,933.0,831.0,22803.0
1787,933.0,807.0,21685.0
1788,933.0,832.0,27638.0
1789,933.0,822.0,22777.0
1790,933.0,830.0,21984.0
1791,933.0,3.0,21768.0
1792,933.0,13.0,22447.0
1793,933.0,1.0,21869.0
1794,933.0,833.0,23926.0
1795,933.0,20.0,31882.0
1796,933.0,813.0,21847.0
1797,933.0,815.0,26689.0
1798,933.0,817.0,27710.0
1799,934.0,4.0,44158.0
1800,934.0,817.0,35852.0
1801,934.0,832.0,29393.0
1802,934.0,8.0,29849.666666666668
1803,934.0,20.0,29311.0
1804,934.0,826.0,31163.0
1805,934.0,1.0,28698.0
1806,934.0,807.0,31224.5
1807,934.0,13.0,30658.5
1808,934.0,3.0,29393.0
1809,934.0,815.0,30429.0
1810,934.0,822.0,30359.0
1811,934.0,828.0,30122.5
1812,934.0,829.0,46412.5
1813,934.0,833.0,32679.0
1814,936.0,833.0,21791.6
1815,936.0,822.0,21771.2
1816,936.0,826.0,19922.2
1817,936.0,13.0,20998.8
1818,936.0,830.0,20382.0
1819,936.0,18.0,19277.75
1820,936.0,154.0,21932.4
1821,936.0,831.0,20842.8
1822,936.0,807.0,22397.5
1823,936.0,832.0,20368.0
1824,936.0,4.0,20140.8
1825,936.0,815.0,23238.0
1826,936.0,828.0,20800.0
1827,936.0,1.0,21281.166666666668
1828,936.0,3.0,20554.2
1829,936.0,20.0,19422.0
1830,936.0,817.0,22379.4
1831,936.0,8.0,27620.8
1832,936.0,813.0,19607.0
1833,936.0,829.0,20789.8
1834,937.0,817.0,22637.0
1835,937.0,832.0,23540.0
1836,937.0,815.0,23240.0
1837,937.0,822.0,21383.666666666668
1838,937.0,4.0,24089.0
1839,937.0,154.0,23605.0
1840,937.0,826.0,22679.5
1841,937.0,13.0,23468.5
1842,937.0,830.0,23515.666666666668
1843,937.0,828.0,23933.5
1844,937.0,831.0,23363.5
1845,937.0,8.0,22860.5
1846,937.0,18.0,23998.333333333332
1847,937.0,3.0,22881.0
1848,937.0,1.0,22679.0
1849,937.0,20.0,22681.0
1850,937.0,833.0,23462.5
1851,937.0,829.0,24138.0
1852,938.0,831.0,25521.5
1853,938.0,830.0,23024.666666666668
1854,938.0,832.0,27547.0
1855,938.0,3.0,24657.0
1856,938.0,807.0,24286.0
1857,938.0,13.0,25207.0
1858,938.0,828.0,24842.0
1859,938.0,822.0,25536.0
1860,938.0,815.0,24281.0
1861,938.0,20.0,24340.0
1862,938.0,18.0,24310.0
1863,938.0,1.0,24368.0
1864,938.0,829.0,29382.0
1865,938.0,826.0,23884.0
1866,938.0,8.0,24442.0
1867,938.0,833.0,26435.0
1868,938.0,4.0,21852.0
1869,938.0,817.0,24259.0
1870,939.0,154.0,30233.0
1871,939.0,4.0,34237.0
1872,939.0,832.0,31532.333333333332
1873,939.0,828.0,29614.666666666668
1874,939.0,813.0,29660.333333333332
1875,939.0,807.0,30868.0
1876,939.0,826.0,31041.5
1877,939.0,13.0,28567.333333333332
1878,939.0,20.0,29222.5
1879,939.0,817.0,30363.0
1880,939.0,8.0,30360.0
1881,939.0,1.0,28917.0
1882,939.0,3.0,30224.5
1883,939.0,822.0,29249.5
1884,939.0,815.0,29704.0
1885,939.0,831.0,29798.0
1886,939.0,18.0,44415.0
1887,939.0,830.0,31025.5
1888,939.0,834.0,31608.0
1889,939.0,829.0,34122.5
1890,940.0,815.0,24537.0
1891,940.0,817.0,24656.0
1892,940.0,13.0,28523.666666666668
1893,940.0,826.0,23293.333333333332
1894,940.0,4.0,23703.5
1895,940.0,830.0,25885.0
1896,940.0,807.0,27667.0
1897,940.0,831.0,24439.5
1898,940.0,18.0,23572.0
1899,940.0,822.0,23565.0
1900,940.0,154.0,24173.5
1901,940.0,813.0,24045.5
1902,940.0,20.0,23102.0
1903,940.0,828.0,23429.5
1904,940.0,8.0,23149.0
1905,940.0,832.0,31523.0
1906,940.0,3.0,23159.5
1907,940.0,1.0,22957.5
1908,940.0,834.0,25117.0
1909,940.0,829.0,28427.333333333332
1910,941.0,154.0,54445.0
1911,941.0,830.0,33787.5
1912,941.0,815.0,30545.0
1913,941.0,817.0,29732.0
1914,941.0,832.0,30288.0
1915,941.0,18.0,29719.0
1916,941.0,4.0,29539.0
1917,941.0,833.0,35072.0
1918,941.0,829.0,31410.5
1919,941.0,822.0,30316.0
1920,941.0,20.0,29367.0
1921,941.0,13.0,30741.0
1922,941.0,813.0,29952.0
1923,941.0,8.0,29386.0
1924,941.0,1.0,30216.0
1925,941.0,826.0,30418.0
1926,941.0,831.0,30362.0
1927,942.0,822.0,33436.0
1928,942.0,154.0,27675.5
1929,942.0,834.0,30026.666666666668
1930,942.0,4.0,27341.0
1931,942.0,831.0,28660.6
1932,942.0,828.0,30330.0
1933,942.0,18.0,25612.333333333332
1934,942.0,1.0,24221.0
1935,942.0,20.0,24917.666666666668
1936,942.0,830.0,25215.5
1937,942.0,13.0,24646.0
1938,942.0,813.0,26117.0
1939,942.0,817.0,25582.0
1940,942.0,3.0,24941.0
1941,942.0,826.0,24921.5
1942,942.0,815.0,25594.0
1943,942.0,8.0,29640.5
1944,942.0,832.0,32227.0
1945,942.0,807.0,27352.0
1946,943.0,20.0,25113.0
1947,943.0,822.0,23058.5
1948,943.0,13.0,22967.5
1949,943.0,807.0,23706.5
1950,943.0,813.0,25292.0
1951,943.0,828.0,23236.333333333332
1952,943.0,154.0,22918.0
1953,943.0,831.0,23418.666666666668
1954,943.0,832.0,23324.0
1955,943.0,815.0,23547.0
1956,943.0,826.0,22538.5
1957,943.0,817.0,22455.0
1958,943.0,830.0,22787.0
1959,943.0,3.0,22347.0
1960,943.0,829.0,24655.5
1961,943.0,1.0,22316.0
1962,943.0,834.0,27904.5
1963,943.0,18.0,23187.0
1964,944.0,817.0,24230.333333333332
1965,944.0,807.0,24104.0
1966,944.0,826.0,23892.5
1967,944.0,13.0,23738.333333333332
1968,944.0,815.0,23731.666666666668
1969,944.0,154.0,24073.333333333332
1970,944.0,822.0,24324.5
1971,944.0,830.0,24132.333333333332
1972,944.0,8.0,24300.5
1973,944.0,18.0,23636.333333333332
1974,944.0,828.0,26316.333333333332
1975,944.0,3.0,23802.0
1976,944.0,20.0,23712.0
1977,944.0,4.0,23336.333333333332
1978,944.0,1.0,23470.666666666668
1979,944.0,831.0,25010.0
1980,944.0,834.0,26099.0
1981,944.0,829.0,26321.0
1982,944.0,813.0,27098.5
1983,945.0,4.0,26435.25
1984,945.0,831.0,24433.0
1985,945.0,826.0,21751.0
1986,945.0,815.0,22019.0
1987,945.0,817.0,22033.5
1988,945.0,13.0,22780.5
1989,945.0,807.0,22109.5
1990,945.0,832.0,23685.0
1991,945.0,822.0,27566.333333333332
1992,945.0,830.0,22373.666666666668
1993,945.0,18.0,23016.0
1994,945.0,3.0,21608.5
1995,945.0,8.0,23887.5
1996,945.0,1.0,21369.0
1997,945.0,828.0,22519.0
1998,945.0,20.0,21711.5
1999,945.0,154.0,22218.5
2000,945.0,829.0,22883.5
2001,945.0,833.0,24314.0
2002,948.0,825.0,332076.0
2003,948.0,832.0,378259.0
2004,948.0,831.0,552519.0
2005,948.0,13.0,555677.5
2006,948.0,836.0,377413.6666666667
2007,948.0,828.0,375389.3333333333
2008,948.0,3.0,555417.0
2009,948.0,817.0,378016.0
2010,948.0,4.0,21796.0
2011,948.0,835.0,555790.0
2012,948.0,837.0,23224.0
2013,948.0,20.0,378399.6666666667
2014,948.0,830.0,380247.0
2015,948.0,18.0,376306.3333333333
2016,948.0,8.0,555936.5
2017,948.0,1.0,556013.5
2018,948.0,807.0,555661.0
2019,948.0,815.0,556015.0
2020,948.0,822.0,555182.5
2021,948.0,154.0,1089417.0
2022,949.0,807.0,27047.5
2023,949.0,815.0,26637.0
2024,949.0,832.0,31689.5
2025,949.0,817.0,25350.333333333332
2026,949.0,13.0,24164.5
2027,949.0,822.0,23474.333333333332
2028,949.0,821.0,32793.0
2029,949.0,838.0,24867.333333333332
2030,949.0,830.0,25511.0
2031,949.0,831.0,25799.0
2032,949.0,154.0,27317.666666666668
2033,949.0,836.0,25734.0
2034,949.0,8.0,25066.333333333332
2035,949.0,825.0,25200.0
2036,949.0,837.0,26673.0
2037,949.0,3.0,25973.666666666668
2038,949.0,1.0,24688.666666666668
2039,949.0,828.0,25069.0
2040,949.0,826.0,24434.666666666668
2041,950.0,154.0,32451.0
2042,950.0,8.0,25754.0
2043,950.0,1.0,24425.2
2044,950.0,831.0,28648.666666666668
2045,950.0,817.0,23093.0
2046,950.0,826.0,23125.0
2047,950.0,815.0,22683.666666666668
2048,950.0,20.0,24913.666666666668
2049,950.0,807.0,25977.5
2050,950.0,832.0,24285.0
2051,950.0,18.0,23203.666666666668
2052,950.0,822.0,22686.333333333332
2053,950.0,830.0,25636.0
2054,950.0,828.0,23759.0
2055,950.0,825.0,23030.666666666668
2056,950.0,836.0,25115.666666666668
2057,950.0,835.0,23392.666666666668
2058,950.0,4.0,22900.5
2059,950.0,837.0,24062.333333333332
2060,950.0,13.0,22736.5
2061,950.0,821.0,23303.666666666668
2062,950.0,3.0,23195.0
2063,951.0,826.0,40094.0
2064,951.0,817.0,39484.0
2065,951.0,828.0,30481.0
2066,951.0,815.0,31600.0
2067,951.0,821.0,32603.0
2068,951.0,832.0,30805.0
2069,951.0,831.0,30259.0
2070,951.0,836.0,44292.0
2071,951.0,835.0,30805.0
2072,951.0,822.0,29841.0
2073,951.0,825.0,30585.0
2074,951.0,1.0,30001.0
2075,951.0,154.0,31420.0
2076,951.0,13.0,29808.0
2077,951.0,8.0,30498.0
2078,951.0,18.0,30580.0
2079,951.0,3.0,29709.0
2080,951.0,4.0,29751.0
2081,951.0,830.0,30553.0
2082,952.0,13.0,21927.666666666668
2083,952.0,815.0,22298.5
2084,952.0,826.0,22760.0
2085,952.0,828.0,22953.0
2086,952.0,832.0,22905.5
2087,952.0,18.0,22435.0
2088,952.0,807.0,22176.0
2089,952.0,825.0,22710.0
2090,952.0,817.0,22164.5
2091,952.0,4.0,22391.0
2092,952.0,835.0,22840.0
2093,952.0,836.0,24470.5
2094,952.0,830.0,22358.5
2095,952.0,8.0,22138.0
2096,952.0,822.0,22149.5
2097,952.0,831.0,23033.0
2098,952.0,20.0,21954.333333333332
2099,952.0,154.0,26954.333333333332
2100,952.0,821.0,22818.0
2101,952.0,837.0,27469.5
2102,953.0,826.0,46741.666666666664
2103,953.0,825.0,30378.5
2104,953.0,18.0,25608.0
2105,953.0,831.0,33702.666666666664
2106,953.0,828.0,28984.333333333332
2107,953.0,837.0,27596.333333333332
2108,953.0,830.0,25531.5
2109,953.0,20.0,25337.5
2110,953.0,4.0,26174.0
2111,953.0,807.0,26139.5
2112,953.0,822.0,25838.333333333332
2113,953.0,154.0,29300.5
2114,953.0,821.0,26725.5
2115,953.0,3.0,27189.0
2116,953.0,13.0,25058.0
2117,953.0,832.0,27925.0
2118,953.0,815.0,25661.0
2119,953.0,817.0,30190.5
2120,953.0,1.0,26315.0
2121,953.0,836.0,26517.0
2122,954.0,831.0,23797.5
2123,954.0,20.0,22479.0
2124,954.0,8.0,23041.5
2125,954.0,836.0,24650.0
2126,954.0,832.0,23981.0
2127,954.0,821.0,23670.0
2128,954.0,828.0,23128.0
2129,954.0,837.0,27400.5
2130,954.0,4.0,27952.0
2131,954.0,154.0,26283.0
2132,954.0,826.0,22813.5
2133,954.0,830.0,23247.5
2134,954.0,817.0,23445.0
2135,954.0,3.0,22597.0
2136,954.0,807.0,22993.5
2137,954.0,13.0,22925.0
2138,954.0,822.0,22184.0
2139,954.0,1.0,22243.0
2140,954.0,815.0,23656.5
2141,954.0,825.0,23162.0
2142,955.0,837.0,33405.0
2143,955.0,832.0,21529.0
2144,955.0,830.0,21283.0
2145,955.0,4.0,20468.0
2146,955.0,826.0,24802.0
2147,955.0,817.0,19997.5
2148,955.0,18.0,20412.5
2149,955.0,825.0,20772.0
2150,955.0,13.0,19651.5
2151,955.0,831.0,20691.5
2152,955.0,8.0,20593.0
2153,955.0,821.0,25380.0
2154,955.0,154.0,22360.0
2155,955.0,835.0,20763.0
2156,955.0,1.0,20108.0
2157,955.0,815.0,20614.0
2158,955.0,828.0,20821.0
2159,955.0,822.0,19732.0
2160,955.0,20.0,20422.0
2161,955.0,807.0,20347.0
2162,955.0,3.0,20058.0
2163,955.0,836.0,26187.0
2164,956.0,807.0,21454.0
2165,956.0,4.0,19940.25
2166,956.0,18.0,20541.25
2167,956.0,822.0,20340.5
2168,956.0,832.0,24901.0
2169,956.0,815.0,19452.25
2170,956.0,3.0,19776.0
2171,956.0,825.0,21621.0
2172,956.0,835.0,19926.5
2173,956.0,13.0,19682.75
2174,956.0,828.0,20691.5
2175,956.0,836.0,20689.25
2176,956.0,817.0,20305.5
2177,956.0,830.0,19188.333333333332
2178,956.0,1.0,20181.5
2179,956.0,821.0,19689.25
2180,956.0,8.0,20525.666666666668
2181,956.0,154.0,20358.666666666668
2182,956.0,837.0,20651.5
2183,956.0,831.0,20458.333333333332
2184,957.0,8.0,30020.0
2185,957.0,822.0,29545.0
2186,957.0,832.0,30340.5
2187,957.0,807.0,30307.0
2188,957.0,4.0,30036.333333333332
2189,957.0,20.0,30272.0
2190,957.0,154.0,31257.0
2191,957.0,821.0,35696.0
2192,957.0,825.0,29485.0
2193,957.0,836.0,31812.0
2194,957.0,817.0,30005.5
2195,957.0,13.0,29330.666666666668
2196,957.0,826.0,30321.0
2197,957.0,18.0,29840.5
2198,957.0,835.0,42322.333333333336
2199,957.0,837.0,30066.5
2200,957.0,1.0,29535.5
2201,957.0,3.0,29555.0
2202,957.0,830.0,30712.0
2203,957.0,815.0,29195.0
2204,957.0,831.0,30562.0
2205,957.0,828.0,70186.5
2206,958.0,18.0,20477.666666666668
2207,958.0,836.0,23125.5
2208,958.0,831.0,22871.5
2209,958.0,20.0,21587.5
2210,958.0,807.0,22682.0
2211,958.0,154.0,22365.0
2212,958.0,817.0,22123.5
2213,958.0,4.0,21998.0
2214,958.0,821.0,22674.0
2215,958.0,1.0,21607.0
2216,958.0,830.0,22038.0
2217,958.0,832.0,22688.5
2218,958.0,822.0,21554.5
2219,958.0,3.0,21792.0
2220,958.0,828.0,23459.666666666668
2221,958.0,825.0,22020.5
2222,958.0,826.0,25028.0
2223,958.0,13.0,22079.5
2224,958.0,835.0,21778.5
2225,958.0,815.0,26315.0
2226,958.0,8.0,21904.0
2227,958.0,837.0,24254.0
2228,959.0,835.0,21903.666666666668
2229,959.0,826.0,20911.333333333332
2230,959.0,831.0,23188.0
2231,959.0,815.0,19278.333333333332
2232,959.0,832.0,20681.666666666668
2233,959.0,13.0,27492.5
2234,959.0,830.0,19040.333333333332
2235,959.0,3.0,22331.0
2236,959.0,825.0,19096.5
2237,959.0,817.0,18893.666666666668
2238,959.0,822.0,18989.5
2239,959.0,807.0,19553.0
2240,959.0,836.0,19699.0
2241,959.0,20.0,19234.0
2242,959.0,18.0,19273.0
2243,959.0,837.0,24474.0
2244,959.0,1.0,18543.0
2245,959.0,8.0,20353.333333333332
2246,959.0,4.0,19275.0
2247,959.0,828.0,19733.0
2248,959.0,154.0,20082.0
2249,959.0,821.0,19712.5
2250,960.0,830.0,268934.75
2251,960.0,831.0,352608.6666666667
2252,960.0,20.0,347892.0
2253,960.0,8.0,269089.75
2254,960.0,13.0,348554.3333333333
2255,960.0,807.0,348682.3333333333
2256,960.0,815.0,348906.3333333333
2257,960.0,154.0,348726.0
2258,960.0,835.0,267210.75
2259,960.0,839.0,351302.0
2260,960.0,822.0,347612.0
2261,960.0,821.0,348556.3333333333
2262,960.0,3.0,509373.0
2263,960.0,817.0,510466.0
2264,960.0,4.0,510342.5
2265,960.0,1.0,349084.3333333333
2266,960.0,826.0,349062.6666666667
2267,961.0,835.0,33275.0
2268,961.0,831.0,291611.3333333333
2269,961.0,822.0,24030.0
2270,961.0,830.0,24218.5
2271,961.0,4.0,24873.0
2272,961.0,826.0,24773.0
2273,961.0,807.0,24298.0
2274,961.0,825.0,24131.0
2275,961.0,8.0,24197.5
2276,961.0,815.0,24285.0
2277,961.0,18.0,25422.5
2278,961.0,20.0,25252.5
2279,961.0,817.0,23689.0
2280,961.0,13.0,23881.0
2281,961.0,836.0,25962.0
2282,961.0,821.0,25332.5
2283,961.0,832.0,24821.0
2284,961.0,828.0,25145.0
2285,961.0,3.0,25550.0
2286,961.0,1.0,23633.0
2287,961.0,154.0,25340.0
2288,961.0,839.0,25539.0
2289,962.0,3.0,28622.0
2290,962.0,817.0,28099.5
2291,962.0,1.0,27584.75
2292,962.0,8.0,28001.0
2293,962.0,4.0,28143.666666666668
2294,962.0,826.0,28030.0
2295,962.0,832.0,28629.0
2296,962.0,830.0,28089.25
2297,962.0,13.0,28523.0
2298,962.0,825.0,28109.666666666668
2299,962.0,828.0,28747.25
2300,962.0,815.0,30781.5
2301,962.0,821.0,28995.333333333332
2302,962.0,18.0,33612.666666666664
2303,962.0,822.0,38428.5
2304,962.0,836.0,28437.0
2305,962.0,839.0,50427.0
2306,962.0,831.0,28297.0
2307,962.0,835.0,27620.666666666668
2308,962.0,20.0,27552.333333333332
2309,963.0,826.0,27156.333333333332
2310,963.0,13.0,23910.333333333332
2311,963.0,825.0,30679.0
2312,963.0,821.0,26867.333333333332
2313,963.0,830.0,25355.0
2314,963.0,815.0,25485.5
2315,963.0,18.0,24691.5
2316,963.0,807.0,25271.0
2317,963.0,4.0,24392.0
2318,963.0,3.0,23962.333333333332
2319,963.0,836.0,25725.666666666668
2320,963.0,839.0,29353.0
2321,963.0,1.0,23689.0
2322,963.0,8.0,24601.666666666668
2323,963.0,832.0,24436.5
2324,963.0,817.0,24302.5
2325,963.0,828.0,24989.0
2326,963.0,822.0,23828.0
2327,963.0,835.0,23928.0
2328,963.0,831.0,24697.0
2329,964.0,4.0,22909.0
2330,964.0,830.0,22821.5
2331,964.0,817.0,24428.5
2332,964.0,154.0,24585.0
2333,964.0,826.0,22966.5
2334,964.0,807.0,22892.0
2335,964.0,821.0,23951.0
2336,964.0,3.0,22911.5
2337,964.0,20.0,23056.5
2338,964.0,815.0,23163.0
2339,964.0,8.0,23003.0
2340,964.0,839.0,24614.5
2341,964.0,1.0,22860.5
2342,964.0,832.0,22962.0
2343,964.0,836.0,25045.5
2344,964.0,18.0,23858.5
2345,964.0,13.0,22463.0
2346,964.0,835.0,23452.0
2347,964.0,825.0,23072.0
2348,964.0,831.0,25131.0
2349,964.0,822.0,25007.0
2350,964.0,828.0,24011.0
2351,965.0,822.0,26160.0
2352,965.0,817.0,23745.0
2353,965.0,8.0,24406.0
2354,965.0,830.0,29800.5
2355,965.0,3.0,23837.5
2356,965.0,18.0,24624.0
2357,965.0,154.0,25289.5
2358,965.0,815.0,23908.5
2359,965.0,1.0,23588.0
2360,965.0,13.0,23820.0
2361,965.0,832.0,24529.5
2362,965.0,4.0,24491.5
2363,965.0,821.0,24470.0
2364,965.0,825.0,24103.666666666668
2365,965.0,836.0,25620.5
2366,965.0,20.0,24133.666666666668
2367,965.0,835.0,24418.5
2368,965.0,828.0,25229.0
2369,965.0,839.0,25804.333333333332
2370,965.0,826.0,37837.0
2371,965.0,831.0,24244.0
2372,966.0,817.0,22265.0
2373,966.0,835.0,23897.0
2374,966.0,828.0,32608.0
2375,966.0,154.0,23317.5
2376,966.0,830.0,21775.0
2377,966.0,832.0,22747.0
2378,966.0,825.0,22327.5
2379,966.0,821.0,24154.0
2380,966.0,826.0,22765.0
2381,966.0,807.0,22134.0
2382,966.0,13.0,21863.0
2383,966.0,839.0,23866.0
2384,966.0,4.0,23816.0
2385,966.0,1.0,21709.0
2386,966.0,18.0,22438.0
2387,966.0,822.0,22396.0
2388,966.0,3.0,21997.0
2389,966.0,8.0,22686.0
2390,966.0,815.0,22213.0
2391,966.0,20.0,22035.0
2392,966.0,831.0,23540.0
2393,967.0,825.0,885676.0
2394,967.0,18.0,713800.2
2395,967.0,4.0,1172476.0
2396,967.0,822.0,885567.5
2397,967.0,13.0,888693.5
2398,967.0,826.0,886691.75
2399,967.0,835.0,24700.5
2400,967.0,828.0,25395.0
2401,967.0,20.0,1174847.0
2402,967.0,821.0,884643.25
2403,967.0,830.0,712747.6
2404,967.0,817.0,714418.0
2405,967.0,1.0,1746204.5
2406,967.0,3.0,1745685.5
2407,967.0,807.0,1172696.6666666667
2408,967.0,815.0,1745344.0
2409,967.0,832.0,1745940.5
2410,967.0,831.0,1745710.0
2411,967.0,839.0,1747072.0
2412,967.0,836.0,1172984.0
2413,968.0,825.0,27068.0
2414,968.0,832.0,21848.0
2415,968.0,836.0,28172.0
2416,968.0,1.0,21977.5
2417,968.0,8.0,22023.0
2418,968.0,4.0,22338.0
2419,968.0,835.0,23171.333333333332
2420,968.0,831.0,26602.5
2421,968.0,3.0,22485.5
2422,968.0,20.0,21791.5
2423,968.0,807.0,21658.0
2424,968.0,13.0,21657.0
2425,968.0,826.0,21896.0
2426,968.0,821.0,22067.0
2427,968.0,817.0,21926.0
2428,968.0,815.0,21660.0
2429,968.0,154.0,22682.5
2430,968.0,830.0,21221.0
2431,968.0,839.0,23530.5
2432,968.0,828.0,22991.0
2433,969.0,825.0,26762.5
2434,969.0,840.0,22336.5
2435,969.0,838.0,39562.0
2436,969.0,839.0,22154.0
2437,969.0,841.0,28591.0
2438,969.0,4.0,22484.0
2439,969.0,807.0,23144.5
2440,969.0,1.0,21709.0
2441,969.0,815.0,22045.0
2442,969.0,832.0,21762.0
2443,969.0,13.0,21568.0
2444,969.0,20.0,21988.0
2445,969.0,822.0,21440.0
2446,969.0,830.0,22208.0
2447,969.0,8.0,22033.0
2448,969.0,826.0,24792.5
2449,970.0,807.0,23150.2
2450,970.0,20.0,19487.0
2451,970.0,826.0,18995.5
2452,970.0,4.0,19039.5
2453,970.0,13.0,20185.5
2454,970.0,815.0,20503.166666666668
2455,970.0,825.0,19833.0
2456,970.0,828.0,19990.75
2457,970.0,839.0,21762.4
2458,970.0,154.0,22519.2
2459,970.0,841.0,29443.0
2460,970.0,838.0,19264.5
2461,970.0,1.0,20255.0
2462,970.0,822.0,22817.5
2463,970.0,817.0,20234.5
2464,970.0,8.0,20569.5
2465,970.0,830.0,20162.0
2466,970.0,832.0,18722.75
2467,970.0,835.0,18969.0
2468,971.0,840.0,24915.0
2469,971.0,20.0,24508.0
2470,971.0,830.0,25174.0
2471,971.0,839.0,24584.5
2472,971.0,836.0,26542.0
2473,971.0,8.0,26143.0
2474,971.0,154.0,25020.0
2475,971.0,832.0,25001.0
2476,971.0,822.0,26454.0
2477,971.0,1.0,30684.5
2478,971.0,817.0,25256.0
2479,971.0,13.0,24972.0
2480,971.0,807.0,25884.5
2481,971.0,815.0,24481.0
2482,971.0,835.0,26943.0
2483,971.0,4.0,24822.5
2484,971.0,826.0,25225.0
2485,971.0,828.0,25576.0
2486,972.0,838.0,33002.0
2487,972.0,828.0,31445.0
2488,972.0,836.0,31032.5
2489,972.0,13.0,29921.5
2490,972.0,825.0,36559.0
2491,972.0,826.0,29991.0
2492,972.0,832.0,29973.0
2493,972.0,839.0,30253.0
2494,972.0,840.0,29791.0
2495,972.0,822.0,29356.0
2496,972.0,815.0,29868.0
2497,972.0,8.0,30152.0
2498,972.0,830.0,29567.0
2499,972.0,1.0,29739.0
2500,972.0,20.0,30097.0
2501,972.0,807.0,30280.0
2502,973.0,826.0,22176.0
2503,973.0,13.0,28656.666666666668
2504,973.0,835.0,23557.0
2505,973.0,4.0,22989.0
2506,973.0,840.0,22085.5
2507,973.0,838.0,22547.0
2508,973.0,825.0,23856.333333333332
2509,973.0,832.0,22183.0
2510,973.0,20.0,22403.0
2511,973.0,807.0,22426.0
2512,973.0,839.0,22629.5
2513,973.0,815.0,24094.5
2514,973.0,828.0,22885.0
2515,973.0,154.0,22753.5
2516,973.0,1.0,21633.0
2517,973.0,817.0,21864.5
2518,973.0,822.0,21689.0
2519,973.0,836.0,23445.0
2520,974.0,836.0,25813.0
2521,974.0,18.0,25261.0
2522,974.0,815.0,30608.0
2523,974.0,830.0,25510.5
2524,974.0,822.0,24308.0
2525,974.0,8.0,24833.0
2526,974.0,828.0,24949.0
2527,974.0,826.0,24406.0
2528,974.0,839.0,24479.0
2529,974.0,832.0,24427.0
2530,974.0,825.0,25509.5
2531,974.0,817.0,24183.0
2532,974.0,13.0,24738.0
2533,974.0,20.0,24306.0
2534,974.0,154.0,24660.0
2535,974.0,840.0,25969.0
2536,974.0,835.0,25472.0
2537,974.0,838.0,24768.0
2538,974.0,1.0,24155.0
2539,975.0,154.0,31256.0
2540,975.0,836.0,37979.5
2541,975.0,20.0,27470.5
2542,975.0,807.0,26764.0
2543,975.0,835.0,24423.0
2544,975.0,828.0,24047.0
2545,975.0,826.0,62231.0
2546,975.0,8.0,23630.0
2547,975.0,817.0,23309.0
2548,975.0,815.0,23229.0
2549,975.0,822.0,22946.0
2550,975.0,840.0,22790.0
2551,975.0,1.0,23061.0
2552,975.0,839.0,23409.0
2553,975.0,4.0,23526.0
2554,975.0,838.0,23267.0
2555,975.0,825.0,28869.0
2556,976.0,822.0,346289.5
2557,976.0,154.0,279013.8
2558,976.0,817.0,343009.25
2559,976.0,838.0,342788.75
2560,976.0,1.0,343361.25
2561,976.0,20.0,343839.5
2562,976.0,815.0,411359.0
2563,976.0,8.0,409269.25
2564,976.0,13.0,449052.3333333333
2565,976.0,839.0,345271.0
2566,976.0,825.0,449407.6666666667
2567,976.0,4.0,449836.0
2568,976.0,832.0,449899.6666666667
2569,976.0,828.0,454969.0
2570,976.0,836.0,285272.0
2571,976.0,840.0,450226.6666666667
2572,976.0,807.0,450180.6666666667
2573,977.0,826.0,24006.666666666668
2574,977.0,807.0,21977.0
2575,977.0,1.0,20761.0
2576,977.0,838.0,18960.0
2577,977.0,817.0,21713.0
2578,977.0,20.0,21750.0
2579,977.0,835.0,22233.0
2580,977.0,828.0,22339.0
2581,977.0,815.0,22030.0
2582,977.0,840.0,21332.0
2583,977.0,836.0,22414.0
2584,977.0,154.0,22026.0
2585,977.0,822.0,22387.0
2586,977.0,832.0,21659.0
2587,977.0,839.0,22176.0
2588,977.0,8.0,21662.0
2589,977.0,13.0,20977.0
2590,978.0,826.0,32354.333333333332
2591,978.0,836.0,30350.666666666668
2592,978.0,20.0,31783.5
