Race ID,Driver ID,position,avg laptime,Avg Pit Time
868,37,19.0,102534.26,27715.0
869,37,21.0,85534.765625,20257.0
870,37,22.0,92509.51515151517,22104.5
871,37,18.0,126349.6046511628,25399.33333333333
872,37,18.0,93324.32692307692,23488.0
873,37,17.0,124647.77586206896,36589.333333333336
874,37,18.0,104449.1153846154,24387.0
876,37,22.0,95953.88095238096,23830.0
877,37,17.0,116917.18181818182,22272.0
878,37,21.0,107917.85185185184,24798.0
879,37,17.0,91658.78260869563,25561.25
843,39,23.0,109135.35185185184,26049.0
844,39,21.0,98667.96363636364,25596.33333333333
845,39,21.0,97551.32786885246,24529.666666666668
846,39,17.0,105871.94594594596,34121.0
847,39,14.0,213923.15942028983,29327.5
848,39,24.0,112561.94444444444,26254.666666666668
857,39,17.0,95650.29824561405,23825.5
861,39,21.0,184623.6851851852,32288.0
862,39,22.0,108060.74074074074,24044.0
863,39,21.0,105286.74545454544,25458.5
864,39,21.0,96242.0,22016.5
865,39,15.0,84685.97368421052,27139.5
867,39,18.0,112101.82142857143,21360.0
868,39,21.0,102785.34,28926.0
869,39,23.0,85620.4375,19458.5
870,39,23.0,93454.2,21645.0
871,39,18.0,129797.89655172414,23238.0
872,39,19.0,93610.25,31745.0
873,39,22.0,122727.23333333334,32436.0
874,39,20.0,106273.5625,23227.0
875,39,20.0,110790.75471698112,22749.0
876,39,21.0,95443.87931034484,24544.0
878,39,22.0,108137.83333333331,24497.0
879,39,18.0,92127.26086956522,26239.25
1000,4,8.0,85190.73913043478,21795.0
1003,4,7.0,111059.37704918032,29922.0
1004,4,14.0,102381.82692307692,30348.0
1005,4,14.0,101560.34615384616,27454.0
1008,4,16.0,75977.69565217392,28399.5
1009,4,11.0,111264.18518518518,21726.0
1052,4,16.0,103801.0625,24574.0
1053,4,11.0,117796.1746031746,525612.3333333334
1054,4,8.0,86912.56060606061,23171.666666666668
1055,4,17.0,87049.13846153846,22761.0
1056,4,13.0,77705.35064935064,23803.0
1057,4,6.0,157309.64705882352,517527.25
1059,4,8.0,100442.7358490566,31288.0
841,67,10.0,94363.24561403508,24221.0
842,67,13.0,107158.56363636364,26854.0
843,67,14.0,105516.01785714286,22886.666666666668
844,67,9.0,94602.62068965516,21976.33333333333
845,67,14.0,92766.75384615384,22127.33333333333
846,67,10.0,101423.85714285714,25559.0
847,67,10.0,210379.9,24782.25
848,67,13.0,107238.98214285714,20925.33333333333
849,67,12.0,109193.76,25449.5
850,67,15.0,100555.83050847458,24127.5
851,67,8.0,93538.46376811594,21389.666666666668
853,67,10.0,93655.67307692308,24160.0
854,67,12.0,119332.35,32320.0
855,67,9.0,103598.0,21849.0
856,67,9.0,108086.47272727272,22045.0
857,67,10.0,94371.0,22579.0
859,67,12.0,79784.05714285714,22439.0
1000,8,3.0,83664.68571428572,23150.0
1001,8,16.0,149157.875,30909.0
1002,8,2.0,87229.98113207547,23862.0
1003,8,5.0,110239.54098360657,29513.0
1004,8,4.0,99277.81132075471,29531.0
1005,8,5.0,99774.71698113208,22781.0
1006,8,1.0,101047.19642857143,23714.0
1007,8,3.0,83926.26760563381,22017.0
1008,8,3.0,73715.91549295775,22766.0
1010,8,8.0,90065.0701754386,23299.0
1011,8,7.0,100153.77192982456,25634.0
1012,8,9.0,100873.89090909091,23888.0
1013,8,10.0,110564.0,21401.0
1014,8,14.0,87761.30303030302,22445.5
1015,8,17.0,81260.76623376623,26299.0
1016,8,15.0,78510.10144927536,25004.0
1017,8,8.0,97688.28846153848,29975.0
1018,8,9.0,70604.47142857143,21709.0
1019,8,8.0,94884.46153846152,28364.0
1020,8,7.0,98179.515625,22908.75
1021,8,7.0,83118.66666666667,22205.0
1022,8,16.0,117893.6511627907,30314.0
1023,8,15.0,88305.09615384616,28480.5
1024,8,12.0,117994.10204081632,29992.0
1025,8,13.0,107318.90566037736,30775.0
1026,8,14.0,97205.70588235294,23816.0
1027,8,15.0,84401.46551724138,22858.5
1028,8,12.0,102823.27272727272,24615.0
1029,8,8.0,78931.40845070423,23652.0
1030,8,13.0,105305.46296296296,22410.0
1031,8,12.0,75110.49056603774,22399.0
1032,8,11.0,71554.31428571428,21459.0
1033,8,16.0,84435.91304347826,24713.5
1034,8,17.0,104318.92156862744,40337.5
1035,8,15.0,94216.41176470587,29296.0
1036,8,14.0,85641.26153846153,22255.5
1037,8,12.0,116369.65909090907,22960.0
1038,8,13.0,121931.4716981132,772719.5
1039,8,8.0,142370.0,456894.8333333333
1040,8,14.0,108775.75,33317.0
1041,8,12.0,96518.61666666668,27940.5
1042,8,11.0,83489.38461538461,29061.0
1043,8,9.0,84677.04761904762,29863.0
1044,8,15.0,109152.0701754386,28433.666666666668
1045,8,15.0,128512.375,406362.3333333333
1046,8,14.0,63232.9540229885,25868.33333333333
1047,8,12.0,107299.51851851853,22012.0
1052,8,11.0,100227.875,24076.5
1053,8,9.0,117767.79365079364,528594.6666666666
1055,8,12.0,86658.86153846154,21572.0
1056,8,11.0,77671.09090909091,24077.0
1057,8,10.0,157372.27450980392,683849.6666666666
1059,8,17.0,101316.42307692308,31327.0
1010,9,17.0,94167.47272727272,25743.0
1011,9,16.0,102946.6,24490.0
1012,9,17.0,103091.0925925926,32627.0
1013,9,16.0,113452.5306122449,18936.33333333333
1014,9,18.0,89500.21538461538,22048.0
1015,9,18.0,81655.90909090909,23946.0
1016,9,18.0,80241.04477611941,24164.5
1017,9,18.0,100090.43137254902,29792.0
1018,9,20.0,72564.14705882352,21525.0
1019,9,16.0,95973.29411764706,28694.0
1020,9,12.0,98379.09375,20811.6
1021,9,19.0,85284.68656716419,21754.0
1022,9,17.0,117999.09302325582,24247.0
1023,9,17.0,89293.80392156863,27851.0
1024,9,16.0,117388.37704918032,29677.0
1025,9,16.0,110796.71428571428,30382.0
1026,9,19.0,99836.76,24852.0
1027,9,18.0,85073.84057971014,23588.0
1028,9,19.0,106325.45161290324,24164.0
1029,9,19.0,80181.0,25290.0
1030,9,19.0,106971.18867924529,21688.0
841,153,13.0,95244.26315789472,25903.0
842,153,14.0,107329.23636363636,23236.0
843,153,17.0,107747.11111111112,22419.0
844,153,16.0,95291.40350877192,22114.0
845,153,16.0,93028.265625,21443.75
846,153,12.0,84995.34848484848,26728.5
847,153,8.0,210221.4428571429,24748.666666666668
848,153,8.0,106846.16071428572,21247.0
849,153,10.0,103852.0,24407.0
850,153,12.0,99907.98305084746,21375.5
851,153,10.0,93649.3768115942,22543.666666666668
853,153,7.0,93363.28846153848,22133.5
854,153,15.0,122279.39285714286,29027.666666666668
855,153,15.0,104151.88679245285,22188.0
856,153,7.0,107846.03636363636,22313.0
857,153,8.0,92447.83050847458,22970.0
858,153,15.0,108998.85185185184,32468.5
859,153,11.0,79622.0142857143,22314.0
862,154,6.0,103900.35714285714,23509.5
863,154,3.0,100371.64912280702,22968.33333333333
864,154,4.0,90362.78787878789,20824.33333333333
866,154,2.0,79315.7,21830.0
867,154,2.0,111820.175,21831.0
868,154,7.0,98622.8653846154,29794.5
869,154,18.0,83791.93939393939,25299.0
870,154,3.0,88058.27536231885,21191.0
873,154,7.0,123099.01694915254,31916.5
874,154,15.0,103006.43137254902,27755.0
875,154,7.0,106244.7818181818,21308.0
876,154,9.0,92114.11666666668,20976.0
877,154,5.0,116726.02702702704,23537.0
878,154,7.0,104028.25,21190.0
880,154,10.0,94585.93103448275,22302.0
881,154,6.0,106647.23214285714,22100.666666666668
882,154,9.0,104292.28571428572,20159.33333333333
883,154,3.0,101403.59649122808,22589.666666666668
885,154,17.0,111510.14285714286,32272.5
886,154,13.0,80877.27536231885,21216.5
887,154,12.0,107973.92156862744,25129.0
888,154,3.0,101342.35,19957.0
890,154,6.0,88310.57142857143,20806.25
891,154,8.0,115410.04545454546,23445.0
892,154,8.0,89556.2641509434,27040.0
893,154,21.0,123564.86486486488,44334.66666666666
894,154,3.0,112702.32727272729,22643.0
895,154,3.0,98475.679245283,23184.0
896,154,3.0,91867.98333333334,23648.0
897,154,4.0,107652.87272727273,21956.5
898,154,2.0,106489.85714285714,23876.0
900,154,12.0,101027.09302325582,19759.5
901,154,11.0,110137.0181818182,25459.0
902,154,12.0,105717.29824561405,25305.666666666668
903,154,16.0,107891.78571428572,23213.0
904,154,8.0,93561.21538461538,22102.0
905,154,9.0,85799.92207792208,25670.5
906,154,13.0,86658.2372881356,23899.5
907,154,14.0,76422.11428571428,23048.0
908,154,12.0,173055.29411764705,29710.0
909,154,17.0,88442.03846153847,18928.0
910,154,15.0,113574.2,23979.0
911,154,17.0,119309.60606060606,25554.33333333333
912,154,16.0,92091.42307692308,25098.0
913,154,13.0,121213.73333333334,29374.33333333333
914,154,15.0,156808.83720930232,245775.4
915,154,17.0,106886.76923076923,30037.0
916,154,11.0,109272.05454545456,24245.0
917,154,16.0,77895.12698412698,23937.0
918,154,13.0,110230.12962962964,19797.666666666668
927,154,11.0,110809.7818181818,25004.0
928,154,7.0,107161.0,23513.0
929,154,7.0,101588.98245614037,24997.0
930,154,8.0,94316.2,28282.5
931,154,12.0,84446.60256410256,25077.0
932,154,10.0,80114.72463768115,24292.0
933,154,13.0,82608.65714285715,22016.0
936,154,7.0,93167.57971014491,21932.4
937,154,3.0,117636.62790697676,23605.0
939,154,13.0,121320.72881355933,30233.0
940,154,7.0,101109.54716981133,24173.5
941,154,13.0,118789.27272727272,54445.0
942,154,18.0,136864.3,27675.5
943,154,10.0,87224.95774647887,22918.0
944,154,9.0,78678.75714285714,24073.33333333333
945,154,9.0,109243.2,22218.5
948,154,6.0,115221.8596491228,1089417.0
949,154,5.0,99877.1052631579,27317.666666666668
950,154,19.0,108483.74545454544,32451.0
951,154,8.0,107224.8653846154,31420.0
952,154,15.0,95264.92857142857,26954.33333333333
953,154,14.0,95356.22368421052,29300.5
954,154,14.0,80387.58823529411,26283.0
955,154,13.0,111599.22,22360.0
956,154,7.0,74616.54929577465,20358.666666666668
957,154,18.0,137194.29411764705,31257.0
958,154,14.0,88205.50724637682,22365.0
959,154,13.0,82924.62121212122,20082.0
960,154,13.0,144716.63636363635,348726.0
961,154,11.0,89455.28846153847,25340.0
964,154,11.0,100048.81132075471,24585.0
965,154,10.0,107700.32727272729,25289.5
966,154,20.0,87299.1,23317.5
968,154,11.0,108378.0,22682.5
970,154,11.0,107259.94545454544,22519.2
971,154,8.0,100144.54385964911,25020.0
973,154,10.0,89884.81538461539,22753.5
974,154,8.0,80801.15384615384,24660.0
975,154,10.0,81343.89855072464,31256.0
976,154,13.0,149046.98,279013.8
977,154,6.0,70164.54929577465,22026.0
978,154,13.0,98345.24,28679.5
979,154,16.0,95917.95,22638.0
980,154,7.0,116235.75,22840.5
981,154,15.0,88384.32692307692,28870.0
982,154,9.0,128393.55172413791,31513.0
983,154,13.0,99163.4909090909,24665.5
984,154,9.0,100775.03773584904,22781.0
985,154,12.0,103164.12727272727,24897.0
986,154,15.0,84261.85507246378,25898.0
987,154,15.0,79812.28985507246,24399.75
988,154,11.0,105131.62962962964,21850.0
989,154,6.0,91369.91666666669,23054.0
990,154,16.0,99268.67857142857,25600.33333333333
991,154,18.0,103601.35714285714,23358.0
992,154,6.0,118206.21428571428,22241.0
994,154,15.0,80585.06493506493,24654.5
995,154,12.0,79937.40298507463,24400.0
996,154,11.0,104277.1346153846,29996.0
997,154,4.0,70534.94285714286,22121.0
998,154,11.0,100463.7837837838,29254.0
999,154,6.0,83264.41791044777,20896.0
841,155,8.0,93916.05172413791,24128.0
842,155,8.0,105826.26785714286,23361.0
843,155,10.0,105026.76785714286,21895.5
844,155,10.0,94751.36206896552,22577.0
845,155,10.0,92281.89230769232,22166.33333333333
846,155,5.0,100067.80769230767,28642.0
847,155,7.0,210182.95714285717,24152.5
848,155,16.0,107366.03571428572,22018.5
849,155,18.0,111100.91304347826,29999.5
850,155,9.0,99573.57627118644,21074.5
851,155,11.0,93933.28985507246,22611.666666666668
852,155,12.0,120383.38636363635,22715.0
853,155,14.0,99015.61904761904,25244.5
854,155,14.0,121700.22033898304,29412.5
855,155,13.0,104096.83018867925,23281.0
856,155,15.0,109324.20370370372,22891.0
858,155,10.0,108026.24074074074,21470.5
859,155,9.0,79536.78571428571,23174.0
860,155,6.0,98040.18965517242,24754.0
861,155,16.0,194763.5652173913,26013.0
862,155,10.0,104029.44642857143,21452.666666666668
863,155,13.0,101777.61403508772,24340.666666666668
864,155,5.0,91117.9696969697,21317.33333333333
865,155,20.0,100399.6,28390.0
866,155,9.0,79628.82857142857,21453.0
867,155,13.0,113433.39393939394,24395.0
868,155,14.0,99166.5,33026.5
869,155,5.0,81907.26865671642,19040.5
870,155,15.0,89308.13432835821,20149.5
871,155,13.0,124196.56818181818,23674.33333333333
872,155,9.0,91039.98113207548,22874.0
873,155,13.0,124123.47457627118,32560.33333333333
874,155,3.0,101146.7924528302,20772.5
875,155,22.0,115458.25,23494.5
876,155,14.0,92620.65,22726.0
877,155,6.0,115977.14545454546,19529.0
878,155,14.0,104867.8,24079.0
879,155,9.0,89491.6338028169,28114.33333333333
901,155,13.0,110868.14545454546,26814.5
902,155,15.0,106502.50877192985,26876.0
903,155,17.0,107412.90909090907,25002.33333333333
904,155,21.0,96934.67647058824,22789.0
905,155,13.0,87817.10666666667,25268.5
907,155,16.0,76980.36231884058,22480.0
908,155,15.0,177525.9,29523.5
909,155,16.0,86913.69230769231,20190.33333333333
910,155,15.0,109468.41666666669,34086.0
912,155,17.0,92678.51923076923,25277.0
914,155,19.0,159049.32558139536,247631.0
918,155,17.0,111962.28571428572,23423.5
1000,20,2.0,83622.14285714286,23111.0
1001,20,1.0,113965.36363636365,20917.5
1002,20,5.0,87370.47169811321,28260.0
1003,20,3.0,110025.5081967213,28722.0
1004,20,3.0,99106.94339622642,29798.0
1005,20,6.0,100130.84905660378,22748.0
1006,20,4.0,101372.58928571428,24449.0
1007,20,2.0,83467.14084507042,22217.5
1008,20,6.0,74029.05633802817,22617.0
1009,20,2.0,108781.14545454546,22630.0
1010,20,4.0,89386.79310344828,21995.0
1011,20,5.0,99953.73684210528,27544.33333333333
1012,20,3.0,98930.25,22532.5
1013,20,3.0,108327.07843137256,19981.0
1014,20,4.0,87266.81818181818,22694.5
1015,20,3.0,79628.70512820513,24483.0
1016,20,1.0,76367.74285714286,23782.0
1017,20,5.0,96867.81132075471,30256.0
1018,20,4.0,69597.6338028169,23743.5
1019,20,15.0,95782.60784313726,33244.5
1020,20,2.0,98103.25,20752.4
1021,20,3.0,82360.41428571429,24819.0
1022,20,4.0,114821.18181818182,22824.5
1023,20,13.0,87806.76923076923,29556.666666666668
1024,20,1.0,116617.4918032787,29384.0
1025,20,2.0,104974.23076923077,29860.0
1026,20,2.0,94617.26923076923,23622.5
1027,20,2.0,81840.42253521127,21862.0
1029,20,3.0,77005.33846153846,23088.5
1030,20,5.0,103819.4909090909,23814.5
1031,20,10.0,77187.0985915493,21433.0
1033,20,6.0,83738.56521739131,25083.0
1034,20,10.0,102368.07692307692,29439.0
1035,20,12.0,93372.3653846154,28259.5
1036,20,7.0,85289.43076923076,21820.0
1037,20,13.0,116401.25,22982.0
1039,20,10.0,142458.35593220338,468781.0
1040,20,13.0,108758.98076923077,29395.0
1041,20,11.0,96507.51666666666,23491.0
1042,20,10.0,83389.0923076923,26666.0
1043,20,13.0,84775.92063492064,35215.5
1044,20,3.0,106401.25862068964,24711.5
1045,20,13.0,128442.39285714286,402420.0
1046,20,12.0,63192.24137931035,26368.33333333333
1047,20,14.0,107627.33333333331,22040.0
1052,20,15.0,100953.43636363636,24626.0
1053,20,14.0,119328.59016393442,321415.2
1054,20,13.0,87378.9076923077,23256.0
1055,20,13.0,86723.78461538462,22530.0
1056,20,5.0,76787.32051282052,24369.0
1057,20,2.0,157211.66666666666,678400.6666666666
1059,20,9.0,100479.92452830188,31069.0
861,807,9.0,177494.7142857143,23587.666666666668
862,807,15.0,104252.53571428572,26717.0
863,807,12.0,101535.59649122808,22473.0
864,807,10.0,91533.98461538462,20531.33333333333
865,807,8.0,82168.19230769231,26447.0
866,807,12.0,79940.31428571428,24121.5
867,807,5.0,110116.52631578948,20765.0
868,807,11.0,99214.30769230767,25752.0
869,807,9.0,82298.86567164179,18364.33333333333
870,807,11.0,88736.02898550725,20671.5
871,807,4.0,122190.29545454546,21424.0
872,807,14.0,91527.58,22746.0
873,807,14.0,124161.98305084746,31859.0
874,807,7.0,101649.07547169812,21347.5
875,807,6.0,106071.85454545454,21553.5
876,807,8.0,92095.7,21654.0
878,807,8.0,104090.375,22099.0
879,807,5.0,89131.88732394367,19241.666666666668
881,807,8.0,106959.375,22630.5
882,807,10.0,104348.98214285714,21040.666666666668
883,807,12.0,102340.8947368421,22290.0
884,807,15.0,92110.1846153846,22500.83333333333
885,807,11.0,106597.79487179487,24974.0
886,807,14.0,82078.77777777778,21318.5
887,807,10.0,107676.25,26934.33333333333
888,807,10.0,102076.71666666666,20715.666666666668
890,807,11.0,89838.26086956522,20473.666666666668
891,807,13.0,116146.68181818182,23776.5
892,807,5.0,89126.54716981133,25633.0
893,807,9.0,118645.7868852459,30081.5
894,807,4.0,113051.18181818182,23883.0
895,807,6.0,99262.56603773584,23607.0
896,807,15.0,93215.20370370372,25995.666666666668
897,807,14.0,109012.4074074074,20457.666666666668
898,807,6.0,106920.5,24030.0
899,807,8.0,79162.7042253521,23562.0
900,807,7.0,98761.8947368421,22774.0
901,807,5.0,108449.51785714286,25111.5
902,807,5.0,105463.1052631579,24598.5
903,807,6.0,104828.41071428572,23101.0
904,807,10.0,93738.16923076924,22539.5
905,807,5.0,85565.97402597402,25714.0
906,807,5.0,85223.9,23902.0
907,807,9.0,74917.08450704225,22083.0
908,807,8.0,171168.96153846153,29579.0
909,807,7.0,84881.97014925373,19539.0
910,807,11.0,117124.64285714286,24040.0
911,807,11.0,116869.38636363635,23832.0
912,807,12.0,90997.01886792452,25547.0
913,807,9.0,121107.6,29921.33333333333
914,807,8.0,154976.56818181818,302480.75
915,807,12.0,105510.43396226416,30096.0
916,807,12.0,116775.5,33427.0
917,807,8.0,76992.80281690141,23429.33333333333
918,807,6.0,109177.58181818182,24543.5
926,807,7.0,97565.7894736842,21874.5
927,807,14.0,111176.2181818182,28741.33333333333
929,807,13.0,102378.33928571428,25436.666666666668
930,807,15.0,94787.46153846152,22579.33333333333
931,807,11.0,84418.61538461539,29765.5
932,807,8.0,79981.62318840579,23507.0
933,807,6.0,77197.25352112677,21685.0
934,807,7.0,107047.55769230767,31224.5
936,807,7.0,90721.31707317074,22397.5
938,807,7.0,90067.40384615384,24286.0
939,807,12.0,116952.33333333331,30868.0
940,807,6.0,100793.71698113208,27667.0
942,807,6.0,121836.71428571428,27352.0
943,807,7.0,87054.9014084507,23706.5
944,807,6.0,78391.7,24104.0
945,807,7.0,109159.87272727273,22109.5
948,807,7.0,115259.01754385963,555661.0
949,807,15.0,101132.92857142857,27047.5
950,807,15.0,107997.65454545454,25977.5
952,807,12.0,98555.1,22176.0
953,807,6.0,93104.2564102564,26139.5
954,807,8.0,79407.1884057971,22993.5
955,807,9.0,110785.76470588236,20347.0
956,807,19.0,76007.671875,21454.0
957,807,7.0,111029.67307692308,30307.0
958,807,10.0,87734.9420289855,22682.0
959,807,7.0,82302.22388059701,19553.0
960,807,4.0,143794.6590909091,348682.3333333333
961,807,10.0,89183.8679245283,24298.0
963,807,8.0,105479.25,25271.0
964,807,8.0,99292.64150943396,22892.0
966,807,7.0,85778.77464788733,22134.0
967,807,7.0,153396.64788732395,1172696.6666666667
968,807,7.0,107893.2181818182,21658.0
969,807,11.0,91448.66071428572,23144.5
970,807,12.0,107566.36363636365,23150.2
971,807,9.0,100237.9298245614,25884.5
972,807,8.0,103556.3653846154,30280.0
973,807,6.0,89549.0,22426.0
975,807,8.0,80650.4,26764.0
976,807,5.0,190867.5,450180.6666666667
977,807,13.0,70998.11428571428,21977.0
978,807,6.0,97167.43137254902,30841.0
979,807,14.0,87563.98507462686,31860.0
980,807,7.0,116156.97727272728,23523.0
981,807,13.0,87782.90384615384,24418.0
982,807,13.0,132913.22916666666,35029.333333333336
983,807,16.0,99300.58181818182,25293.0
984,807,11.0,100818.2,23199.0
986,807,8.0,83697.375,22587.0
987,807,10.0,78626.85714285714,19895.5
988,807,6.0,104359.54545454546,29724.0
989,807,7.0,93206.10344827586,22628.0
990,807,8.0,98613.40350877192,24418.0
991,807,6.0,102811.28571428572,23475.5
994,807,8.0,79482.64102564103,25213.0
995,807,7.0,79632.13432835821,24521.0
996,807,9.0,103837.24528301888,25016.0
998,807,6.0,101500.07692307692,28719.0
999,807,5.0,83230.65671641791,20382.666666666668
841,808,3.0,93117.56896551725,25109.0
842,808,8.0,105781.67307692308,24852.0
843,808,9.0,104921.96428571428,21993.0
844,808,8.0,94581.4827586207,21561.25
845,808,11.0,92479.23076923077,22609.0
846,808,7.0,83704.0895522388,28856.0
847,808,5.0,209999.0285714286,23980.5
848,808,15.0,107340.07142857143,21459.0
849,808,12.0,103882.25,24526.0
850,808,10.0,99578.98305084746,21010.5
851,808,12.0,93963.66666666669,23172.0
852,808,9.0,119927.5,21687.0
854,808,17.0,122646.61016949153,30639.0
855,808,9.0,103698.75471698112,21068.0
856,808,19.0,111456.0625,21478.0
857,808,11.0,92773.33898305084,24828.0
858,808,13.0,108357.4074074074,20353.0
859,808,10.0,79575.61428571428,22017.33333333333
860,808,14.0,96438.61764705884,24579.0
861,808,16.0,180094.0,28137.33333333333
862,808,18.0,105282.8,21929.0
863,808,16.0,102337.58928571428,23333.0
864,808,17.0,92403.15384615384,23248.33333333333
865,808,20.0,89347.93333333333,39391.0
866,808,19.0,80999.02898550725,21645.5
867,808,13.0,111096.84210526316,23539.25
869,808,16.0,83492.09090909091,18826.33333333333
870,808,19.0,90846.55223880598,20725.666666666668
871,808,14.0,124949.46511627908,23576.0
872,808,15.0,92356.1346153846,22496.5
873,808,19.0,127353.0,34512.0
874,808,17.0,104333.94230769233,18995.0
875,808,16.0,108359.57407407407,21929.5
876,808,17.0,93940.28813559322,22445.0
877,808,16.0,116786.58181818182,20769.0
878,808,17.0,106086.8,22762.0
879,808,11.0,90427.25714285714,24395.0
852,811,13.0,120406.31818181818,21839.666666666668
853,811,9.0,93455.51923076923,22650.666666666668
854,811,15.0,122010.33898305084,33518.25
855,811,16.0,104265.18867924529,24196.5
856,811,13.0,109045.31481481482,21528.0
857,811,12.0,92971.15254237287,21933.5
858,811,16.0,109526.07407407407,18057.0
859,811,17.0,81249.02898550725,20336.5
860,811,15.0,100556.30769230767,26421.33333333333
861,811,6.0,177312.125,26519.75
862,811,7.0,103955.82142857143,21253.5
863,811,14.0,101764.92592592593,22837.0
865,811,10.0,82193.2435897436,26410.0
866,811,17.0,80742.72463768115,22781.0
867,811,11.0,110396.66666666669,21549.5
868,811,9.0,99127.59615384616,26278.0
869,811,17.0,83500.36363636363,28359.0
870,811,7.0,88397.13043478261,20408.5
871,811,12.0,123183.15909090907,21860.0
872,811,10.0,91120.09433962264,22985.0
873,811,12.0,123666.31578947368,30609.666666666668
874,811,14.0,102357.56603773584,21191.0
875,811,15.0,107010.05454545456,22349.5
876,811,10.0,92428.65,22047.0
877,811,8.0,116040.16363636364,22587.0
878,811,10.0,104114.32142857143,22143.0
850,812,20.0,105481.08928571428,25556.0
843,813,18.0,106188.41818181818,24280.666666666668
844,813,17.0,95651.84210526316,20547.0
845,813,15.0,92770.47692307692,22790.25
846,813,6.0,101439.2191780822,26077.5
847,813,14.0,230002.6557377049,25501.6
848,813,18.0,107951.92857142857,21532.0
849,813,14.0,104374.4705882353,24793.0
850,813,14.0,100022.35593220338,21329.0
851,813,16.0,95157.9705882353,20770.0
852,813,10.0,120057.0,21862.0
853,813,11.0,93899.40384615384,22838.5
854,813,11.0,119322.2,30517.33333333333
855,813,14.0,104106.05660377358,21142.0
856,813,21.0,113575.06666666668,19196.0
858,813,14.0,108789.5,16549.0
859,813,16.0,81585.34615384616,21561.0
860,813,6.0,97857.17543859647,23296.5
861,813,11.0,180490.72222222225,23634.75
862,813,8.0,103974.5,21399.0
863,813,20.0,105145.96,22599.0
864,813,1.0,90138.5606060606,21222.33333333333
866,813,13.0,79951.97142857143,22704.0
867,813,10.0,110373.31578947368,21433.5
868,813,6.0,100964.09803921568,29349.0
869,813,15.0,83070.65151515152,18980.33333333333
870,813,13.0,88827.66666666667,17755.0
871,813,17.0,177324.5,21842.0
872,813,11.0,91130.24528301888,22392.0
873,813,15.0,122590.66666666669,30585.0
874,813,8.0,101671.81132075471,21239.5
875,813,14.0,106974.09090909093,21137.0
876,813,16.0,93770.03389830508,25028.0
877,813,5.0,115848.61818181818,20723.0
878,813,9.0,104103.46428571428,22342.0
880,813,15.0,97001.0,23099.0
881,813,15.0,109931.04444444444,26667.0
882,813,14.0,105042.82142857143,21097.666666666668
883,813,11.0,102227.15789473684,22486.33333333333
884,813,14.0,92088.30769230767,19426.6
885,813,18.0,89066.68181818182,33326.5
886,813,16.0,81927.01470588235,20213.33333333333
887,813,11.0,107703.67307692308,25259.5
888,813,15.0,102277.33333333331,28263.5
890,813,10.0,89412.30434782608,22926.33333333333
891,813,17.0,117761.3023255814,31060.33333333333
892,813,14.0,89857.30188679245,25397.0
893,813,11.0,118714.9344262295,30195.0
894,813,13.0,113522.07272727272,23556.0
895,813,16.0,100551.3653846154,23863.0
896,813,12.0,92518.96666666666,25921.0
897,813,11.0,108765.36363636365,23148.0
898,813,17.0,108623.72727272728,32794.0
899,813,16.0,80039.18571428572,25167.0
900,813,15.0,104033.41379310343,22847.0
902,813,14.0,106062.2105263158,29739.5
903,813,14.0,106344.43636363636,23516.0
904,813,15.0,94077.24615384616,24937.5
907,813,12.0,75548.75714285714,22977.5
908,813,14.0,176703.85714285713,28831.0
909,813,12.0,85621.48484848485,19112.5
910,813,13.0,98129.74285714286,25600.666666666668
912,813,14.0,91399.30769230767,24223.0
913,813,12.0,121195.16666666669,29503.5
914,813,16.0,156811.58139534885,300692.5
915,813,18.0,107419.0,30180.0
916,813,9.0,109065.26785714286,27101.0
917,813,12.0,77433.38571428572,23236.0
918,813,12.0,110981.53846153848,21998.0
927,813,14.0,111961.3829787234,32986.333333333336
928,813,16.0,108579.57142857143,21093.666666666668
929,813,15.0,103057.44642857143,54043.333333333336
930,813,16.0,95879.4,26670.0
932,813,7.0,79711.55714285714,23660.0
933,813,7.0,77403.0142857143,21847.0
936,813,13.0,93407.63768115942,19607.0
939,813,12.0,120980.91803278688,29660.33333333333
940,813,8.0,101133.64150943396,24045.5
941,813,8.0,111171.92452830188,29952.0
942,813,8.0,119374.57142857143,26117.0
943,813,11.0,87233.4647887324,25292.0
944,813,11.0,78857.7,27098.5
841,814,12.0,95153.7894736842,24597.5
842,814,10.0,106274.91071428572,23056.33333333333
843,814,11.0,105124.69642857143,21603.5
844,814,14.0,95705.90909090907,20998.75
845,814,12.0,92577.0923076923,20256.33333333333
846,814,12.0,102576.97368421052,30518.666666666668
847,814,11.0,216112.776119403,22194.0
848,814,14.0,107274.60714285714,20818.0
849,814,15.0,105361.41176470587,34458.0
850,814,13.0,99915.93220338984,23105.5
851,814,7.0,93524.95652173914,21332.666666666668
852,814,11.0,120201.97727272728,21342.0
853,814,8.0,93438.8653846154,22469.5
854,814,6.0,118980.7213114754,30234.0
855,814,12.0,104070.81132075471,21827.0
856,814,10.0,108192.65454545454,21567.5
857,814,13.0,93038.01694915254,22219.666666666668
858,814,9.0,107872.23636363636,20216.0
859,814,8.0,79471.21428571429,21256.0
860,814,10.0,98091.41379310343,24756.0
861,814,7.0,177432.57142857142,23006.33333333333
862,814,12.0,104092.89285714286,20696.5
863,814,6.0,101202.33333333331,22276.0
864,814,14.0,91779.3846153846,20511.33333333333
865,814,7.0,82155.05128205128,25642.0
