,Race ID,Driver ID,position,avg laptime
4019,152.0,41.0,20.0,116501.42857142857
4020,152.0,15.0,8.0,107016.58823529411
4021,152.0,50.0,9.0,107061.43181818182
4022,152.0,59.0,8.0,107053.90909090909
4023,152.0,8.0,13.0,107609.875
4024,152.0,56.0,15.0,108258.625
4025,152.0,58.0,13.0,110139.34615384616
4026,152.0,4.0,10.0,108674.20454545454
4027,152.0,55.0,6.0,105862.73333333334
4028,152.0,54.0,12.0,106794.60869565218
4029,153.0,30.0,1.0,79346.42857142857
4030,153.0,22.0,2.0,79390.1038961039
4031,153.0,57.0,5.0,80259.32467532468
4032,153.0,14.0,3.0,79397.5974025974
4033,153.0,23.0,4.0,79991.71428571429
4034,153.0,31.0,8.0,81191.17105263157
4035,153.0,21.0,12.0,82525.16417910448
4036,153.0,18.0,17.0,84237.11764705883
4037,153.0,44.0,16.0,100838.12068965517
4038,153.0,35.0,9.0,81576.10666666667
4039,153.0,55.0,10.0,81746.47169811321
4040,153.0,15.0,10.0,81627.48
4041,153.0,50.0,12.0,82912.52702702703
4042,153.0,59.0,17.0,84181.27272727272
4043,153.0,2.0,6.0,80675.32894736843
4044,153.0,8.0,7.0,80741.65789473684
4045,153.0,37.0,11.0,81660.4
4046,153.0,58.0,15.0,85640.50793650794
4047,153.0,4.0,17.0,84356.64864864865
4048,153.0,49.0,13.0,83084.79365079365
4049,153.0,54.0,18.0,84711.625
4050,154.0,30.0,1.0,113472.27777777778
4051,154.0,22.0,5.0,114986.75
4052,154.0,57.0,4.0,114474.69444444444
4053,154.0,14.0,2.0,113752.77777777778
4054,154.0,23.0,7.0,115138.55555555556
4055,154.0,31.0,13.0,125821.0
4056,154.0,21.0,3.0,114242.88888888889
4057,154.0,18.0,9.0,115946.05882352941
4058,154.0,44.0,11.0,117306.88571428572
4059,154.0,35.0,8.0,115277.0
4060,154.0,55.0,5.0,115022.16129032258
4061,154.0,15.0,6.0,115130.16666666667
4062,154.0,50.0,10.0,117099.88571428572
4063,154.0,59.0,12.0,118092.2
4064,154.0,37.0,17.0,229381.0
4065,154.0,58.0,13.0,129441.96875
4066,154.0,49.0,9.0,116755.94285714286
4067,155.0,30.0,4.0,87612.90566037736
4068,155.0,22.0,2.0,87239.01886792453
4069,155.0,57.0,9.0,89504.94736842105
4070,155.0,14.0,5.0,89157.5
4071,155.0,23.0,3.0,87468.45283018867
4072,155.0,31.0,1.0,87141.37735849057
4073,155.0,21.0,10.0,89334.0
4074,155.0,18.0,21.0,101397.25
4075,155.0,44.0,9.0,89161.65384615384
4076,155.0,35.0,6.0,88697.39622641509
4077,155.0,15.0,8.0,89090.13461538461
4078,155.0,50.0,14.0,89986.0
4079,155.0,59.0,13.0,90202.36956521739
4080,155.0,2.0,11.0,89521.46153846153
4081,155.0,8.0,7.0,88709.43396226416
4082,155.0,56.0,18.0,92314.92857142857
4083,155.0,37.0,5.0,88556.16981132075
4084,155.0,62.0,15.0,93381.63636363637
4085,155.0,4.0,13.0,91708.66666666667
4086,155.0,49.0,9.0,89653.46428571429
4087,155.0,61.0,12.0,89892.0
4088,156.0,30.0,2.0,76354.60273972603
4089,156.0,22.0,4.0,76437.22535211267
4090,156.0,57.0,1.0,76203.28767123287
4091,156.0,14.0,3.0,76368.2602739726
4092,156.0,23.0,8.0,77457.19444444444
4093,156.0,31.0,5.0,76844.86842105263
4094,156.0,21.0,8.0,77574.22222222222
4095,156.0,18.0,9.0,77694.56944444444
4096,156.0,44.0,11.0,77840.27777777778
4097,156.0,35.0,16.0,79479.86666666667
4098,156.0,55.0,4.0,76989.90410958904
4099,156.0,15.0,7.0,77484.31944444444
4100,156.0,50.0,15.0,78885.84090909091
4101,156.0,59.0,13.0,78114.43055555556
4102,156.0,2.0,6.0,77203.23287671233
4103,156.0,8.0,22.0,98810.5
4104,156.0,56.0,5.0,77195.53424657535
4105,156.0,37.0,12.0,77854.80555555556
4106,156.0,62.0,19.0,82320.21052631579
4107,156.0,4.0,17.0,78216.25
4108,156.0,49.0,10.0,77727.44444444444
4109,156.0,61.0,14.0,78253.11111111111
4110,157.0,30.0,1.0,99118.83018867925
4111,157.0,22.0,5.0,99808.3396226415
4112,157.0,57.0,4.0,99789.37735849057
4113,157.0,14.0,3.0,99557.7358490566
4114,157.0,23.0,6.0,99819.24528301887
4115,157.0,31.0,2.0,99178.3396226415
4116,157.0,21.0,11.0,102022.17021276595
4117,157.0,18.0,7.0,100950.94339622642
4118,157.0,44.0,13.0,103158.50980392157
4119,157.0,35.0,10.0,101307.82692307692
4120,157.0,55.0,8.0,101227.23076923077
4121,157.0,15.0,10.0,102524.8
4122,157.0,50.0,15.0,105885.07843137255
4123,157.0,59.0,14.0,104561.90196078431
4124,157.0,2.0,9.0,101236.61538461539
4125,157.0,8.0,9.0,102469.6
4126,157.0,56.0,10.0,101447.0
4127,157.0,37.0,12.0,102213.86666666667
4128,157.0,62.0,16.0,106621.9
4129,157.0,4.0,11.0,102143.17307692308
4130,157.0,49.0,12.0,102147.90384615384
4131,157.0,61.0,19.0,107149.76190476191
4132,124.0,30.0,1.0,98910.20689655172
4133,124.0,14.0,7.0,110171.33333333333
4134,124.0,8.0,3.0,99342.37931034483
4135,124.0,31.0,2.0,99231.36206896552
4136,124.0,11.0,10.0,135907.16666666666
4137,124.0,35.0,6.0,110798.77777777778
4138,124.0,15.0,2.0,128457.875
4139,124.0,56.0,4.0,102278.63157894737
4140,124.0,37.0,8.0,109002.32075471699
4141,124.0,49.0,11.0,132517.8125
4142,124.0,59.0,12.0,174117.46666666667
4143,124.0,62.0,7.0,104998.90909090909
4144,124.0,17.0,5.0,104089.375
4145,124.0,63.0,6.0,104137.28571428571
4146,125.0,30.0,3.0,102048.32142857143
4147,125.0,22.0,2.0,101850.20512820513
4148,125.0,14.0,9.0,104356.66666666667
4149,125.0,8.0,4.0,102329.16666666667
4150,125.0,23.0,1.0,100944.85714285714
4151,125.0,31.0,2.0,101653.76785714286
4152,125.0,2.0,5.0,102792.87272727273
4153,125.0,13.0,6.0,104024.41818181818
4154,125.0,21.0,13.0,108541.49056603774
4155,125.0,11.0,9.0,105161.66666666667
4156,125.0,35.0,8.0,104586.14545454546
4157,125.0,44.0,13.0,105982.44444444444
4158,125.0,15.0,18.0,109688.66666666667
4159,125.0,18.0,4.0,102190.67857142857
4160,125.0,56.0,12.0,107285.06666666667
4161,125.0,37.0,10.0,105192.46296296296
4162,125.0,49.0,11.0,106360.92592592593
4163,125.0,59.0,8.0,103883.65
4164,125.0,62.0,14.0,108751.37931034483
4165,125.0,17.0,11.0,106727.05882352941
4166,125.0,63.0,12.0,108284.7358490566
4167,125.0,66.0,7.0,104328.83636363636
4168,126.0,30.0,1.0,77516.38028169014
4169,126.0,22.0,1.0,77667.875
4170,126.0,14.0,3.0,78348.91549295775
4171,126.0,8.0,4.0,78506.40298507463
4172,126.0,23.0,2.0,77524.66197183098
4173,126.0,31.0,5.0,78467.97183098592
4174,126.0,2.0,12.0,80146.13114754099
4175,126.0,13.0,14.0,80940.73170731707
4176,126.0,21.0,21.0,90753.83333333333
4177,126.0,11.0,9.0,79886.2463768116
4178,126.0,35.0,8.0,79763.45588235294
4179,126.0,44.0,12.0,80291.28
4180,126.0,15.0,5.0,78744.48333333334
4181,126.0,18.0,4.0,78458.39436619719
4182,126.0,56.0,7.0,79454.45714285714
4183,126.0,37.0,8.0,79710.1
4184,126.0,49.0,17.0,81565.28
4185,126.0,59.0,20.0,112682.31578947368
4186,126.0,62.0,13.0,82597.40298507463
4187,126.0,17.0,11.0,81729.91176470589
4188,126.0,63.0,6.0,79386.77142857143
4189,126.0,66.0,16.0,81787.025
4190,127.0,30.0,1.0,86303.04838709677
4191,127.0,22.0,2.0,86591.87096774194
4192,127.0,14.0,6.0,87732.75409836066
4193,127.0,8.0,5.0,87446.5
4194,127.0,23.0,3.0,86621.67741935483
4195,127.0,31.0,4.0,87024.41935483871
4196,127.0,2.0,10.0,88583.40983606558
4197,127.0,13.0,8.0,88314.04918032787
4198,127.0,21.0,16.0,90257.21052631579
4199,127.0,11.0,20.0,95374.4
4200,127.0,35.0,7.0,88212.08196721312
4201,127.0,44.0,11.0,89433.75
4202,127.0,15.0,9.0,88484.6393442623
4203,127.0,18.0,5.0,87648.12903225806
4204,127.0,56.0,12.0,89538.86666666667
4205,127.0,37.0,13.0,89695.96666666666
4206,127.0,49.0,9.0,88426.0
4207,127.0,59.0,11.0,89263.56
4208,127.0,17.0,11.0,90551.53333333334
4209,127.0,63.0,17.0,91703.03846153847
4210,128.0,30.0,1.0,83538.16923076923
4211,128.0,14.0,3.0,84193.9076923077
4212,128.0,8.0,17.0,90867.25
4213,128.0,23.0,10.0,86000.8253968254
4214,128.0,31.0,2.0,84086.30769230769
4215,128.0,2.0,4.0,84564.26153846153
4216,128.0,13.0,5.0,84753.13846153846
4217,128.0,21.0,16.0,90206.2
4218,128.0,11.0,11.0,85648.3
4219,128.0,35.0,7.0,84912.28125
4220,128.0,44.0,7.0,84994.09302325582
4221,128.0,15.0,8.0,85274.58730158731
4222,128.0,18.0,9.0,85382.13333333333
4223,128.0,56.0,14.0,87179.85365853658
4224,128.0,37.0,19.0,91506.0
4225,128.0,49.0,6.0,84775.53846153847
4226,128.0,59.0,15.0,87716.0
4227,128.0,63.0,9.0,85993.703125
4228,128.0,66.0,8.0,85329.765625
4229,129.0,30.0,1.0,79317.77464788733
4230,129.0,22.0,2.0,79320.33802816902
4231,129.0,14.0,6.0,80031.4647887324
4232,129.0,8.0,7.0,76199.0
4233,129.0,23.0,4.0,79577.60563380281
4234,129.0,31.0,3.0,79567.49295774648
4235,129.0,2.0,5.0,77187.66666666667
4236,129.0,13.0,19.0,78803.57142857143
4237,129.0,21.0,5.0,80021.50704225352
4238,129.0,11.0,16.0,80090.57692307692
4239,129.0,35.0,8.0,80175.11428571428
4240,129.0,44.0,13.0,74570.81818181818
4241,129.0,15.0,8.0,84916.06818181818
4242,129.0,18.0,7.0,80039.30985915494
4243,129.0,56.0,12.0,87081.86842105263
4244,129.0,49.0,11.0,81787.2463768116
4245,129.0,59.0,21.0,83898.0
4246,129.0,62.0,14.0,87685.09523809524
4247,129.0,17.0,12.0,82094.13043478261
4248,129.0,63.0,8.0,80295.59154929577
4249,129.0,66.0,9.0,80299.73239436619
4250,130.0,30.0,2.0,81283.38461538461
4251,130.0,22.0,7.0,82557.8051948052
4252,130.0,14.0,1.0,81269.93589743589
4253,130.0,8.0,19.0,87480.29268292683
4254,130.0,23.0,3.0,82262.8717948718
4255,130.0,31.0,2.0,81876.71739130435
4256,130.0,2.0,8.0,83554.1052631579
4257,130.0,13.0,14.0,85175.93650793651
4258,130.0,21.0,5.0,82420.62337662338
4259,130.0,11.0,9.0,84093.36363636363
4260,130.0,35.0,18.0,86878.40909090909
4261,130.0,44.0,10.0,84208.72549019608
4262,130.0,15.0,4.0,82413.31168831169
4263,130.0,18.0,11.0,84212.43137254902
4264,130.0,56.0,9.0,83719.32894736843
4265,130.0,37.0,10.0,83729.3552631579
4266,130.0,49.0,6.0,82552.49350649351
4267,130.0,59.0,12.0,84442.3552631579
4268,130.0,62.0,19.0,86433.13793103448
4269,130.0,17.0,11.0,84038.09210526316
4270,130.0,63.0,8.0,83314.69565217392
4271,130.0,66.0,9.0,84078.66666666667
4272,131.0,30.0,1.0,80230.15714285715
4273,131.0,22.0,3.0,80331.32857142857
4274,131.0,14.0,2.0,80246.32857142857
4275,131.0,8.0,4.0,80766.77142857143
4276,131.0,23.0,7.0,80966.12857142858
4277,131.0,31.0,2.0,80872.05357142857
4278,131.0,2.0,12.0,81964.47826086957
4279,131.0,13.0,9.0,81522.73913043478
4280,131.0,21.0,5.0,80841.75714285714
4281,131.0,11.0,10.0,81634.37681159421
4282,131.0,35.0,13.0,82641.375
4283,131.0,44.0,8.0,81518.43478260869
4284,131.0,15.0,6.0,80929.41428571429
4285,131.0,18.0,10.0,81789.6
4286,131.0,56.0,14.0,83718.82926829268
4287,131.0,37.0,20.0,87701.75862068965
4288,131.0,49.0,13.0,82520.17391304347
4289,131.0,59.0,20.0,90689.0625
4290,131.0,62.0,14.0,83082.7205882353
4291,131.0,17.0,11.0,81858.53623188406
4292,131.0,63.0,18.0,85109.36585365854
4293,131.0,66.0,17.0,85294.6
4294,132.0,30.0,2.0,95128.66666666667
4295,132.0,22.0,1.0,95123.76666666666
4296,132.0,14.0,5.0,96201.22222222222
4297,132.0,8.0,3.0,95897.68333333333
4298,132.0,23.0,4.0,96239.81666666667
4299,132.0,31.0,4.0,96197.37037037036
4300,132.0,2.0,7.0,96935.44067796611
4301,132.0,13.0,6.0,96919.66101694915
4302,132.0,21.0,22.0,102571.03846153847
4303,132.0,11.0,16.0,99860.10344827586
4304,132.0,35.0,12.0,97961.83050847458
4305,132.0,44.0,9.0,97326.32203389831
4306,132.0,15.0,8.0,96947.8813559322
4307,132.0,18.0,5.0,96406.16666666667
4308,132.0,56.0,17.0,99901.09756097561
4309,132.0,37.0,11.0,97949.83050847458
4310,132.0,49.0,13.0,97981.0
4311,132.0,59.0,10.0,97940.28813559322
4312,132.0,62.0,18.0,101580.3125
4313,132.0,17.0,15.0,99153.5
4314,132.0,63.0,15.0,98882.88235294117
4315,132.0,66.0,14.0,98146.44067796611
4316,133.0,30.0,1.0,91750.25
4317,133.0,22.0,2.0,91993.21666666666
4318,133.0,14.0,10.0,95826.75862068965
4319,133.0,8.0,10.0,97020.56818181818
4320,133.0,23.0,8.0,93729.13559322034
4321,133.0,31.0,3.0,92277.93333333333
4322,133.0,2.0,6.0,93623.77966101695
4323,133.0,13.0,9.0,93943.71186440678
4324,133.0,21.0,7.0,93640.32203389831
4325,133.0,11.0,10.0,96181.28
4326,133.0,35.0,4.0,93491.74576271187
4327,133.0,44.0,5.0,93590.67796610169
4328,133.0,15.0,14.0,99514.06896551725
4329,133.0,18.0,11.0,96820.12962962964
4330,133.0,56.0,15.0,97198.60869565218
4331,133.0,37.0,11.0,96098.91379310345
4332,133.0,49.0,7.0,95063.45
4333,133.0,59.0,12.0,98363.85714285714
4334,133.0,17.0,17.0,90491.11111111111
4335,133.0,63.0,12.0,95465.13333333333
4336,134.0,30.0,1.0,76803.29166666667
4337,134.0,14.0,3.0,77247.38888888889
4338,134.0,8.0,2.0,76818.625
4339,134.0,23.0,5.0,77383.45833333333
4340,134.0,31.0,4.0,77368.22222222222
4341,134.0,2.0,7.0,78690.84507042254
4342,134.0,13.0,10.0,78870.3125
4343,134.0,11.0,14.0,78627.30434782608
4344,134.0,35.0,10.0,78506.97142857143
4345,134.0,44.0,17.0,83194.62068965517
4346,134.0,15.0,7.0,77949.20408163265
4347,134.0,18.0,6.0,78056.21126760563
4348,134.0,56.0,7.0,78070.57692307692
4349,134.0,37.0,9.0,79255.28571428571
4350,134.0,62.0,10.0,81526.20588235294
4351,134.0,17.0,8.0,79011.7042253521
4352,134.0,63.0,12.0,79270.79166666667
4353,134.0,66.0,9.0,79028.5076923077
4354,135.0,30.0,1.0,78687.73134328358
4355,135.0,22.0,4.0,79033.92537313433
4356,135.0,14.0,5.0,79890.4696969697
4357,135.0,8.0,11.0,81137.49152542373
4358,135.0,23.0,3.0,78903.64179104478
4359,135.0,31.0,2.0,78844.49253731343
4360,135.0,2.0,6.0,80409.92424242424
4361,135.0,13.0,7.0,80538.36363636363
4362,135.0,21.0,10.0,81066.27118644067
4363,135.0,11.0,8.0,80795.84848484848
4364,135.0,35.0,16.0,84374.70370370371
4365,135.0,44.0,6.0,80725.07692307692
4366,135.0,15.0,13.0,81485.47222222222
4367,135.0,18.0,17.0,82235.04166666667
4368,135.0,56.0,12.0,82433.59649122808
4369,135.0,49.0,20.0,96277.83333333333
4370,135.0,59.0,12.0,81837.75
4371,135.0,17.0,19.0,82510.91304347826
4372,135.0,63.0,9.0,80870.89393939394
4373,135.0,66.0,12.0,81335.39130434782
4374,136.0,30.0,2.0,79343.31168831169
4375,136.0,22.0,1.0,79337.67532467532
4376,136.0,14.0,5.0,79828.58441558441
4377,136.0,8.0,4.0,79720.51948051948
4378,136.0,23.0,3.0,79511.12987012987
4379,136.0,31.0,11.0,80666.48684210527
4380,136.0,2.0,9.0,80502.1052631579
4381,136.0,13.0,7.0,80293.67532467532
4382,136.0,21.0,6.0,80231.23376623377
4383,136.0,11.0,10.0,80652.21052631579
4384,136.0,35.0,12.0,81205.55
4385,136.0,44.0,12.0,81219.8947368421
4386,136.0,15.0,8.0,80489.32894736843
4387,136.0,18.0,5.0,80323.36666666667
4388,136.0,56.0,11.0,81057.78260869565
4389,136.0,37.0,14.0,82036.88
4390,136.0,19.0,17.0,82911.68965517242
4391,136.0,17.0,16.0,82415.49333333333
4392,136.0,63.0,13.0,82031.10666666667
4393,136.0,66.0,15.0,82049.82666666666
4394,137.0,30.0,1.0,110923.5
4395,137.0,22.0,2.0,110968.43181818182
4396,137.0,14.0,4.0,111363.45454545454
4397,137.0,8.0,5.0,112133.4857142857
4398,137.0,23.0,5.0,112206.22727272728
4399,137.0,31.0,3.0,111342.70454545454
4400,137.0,2.0,10.0,113577.44186046511
4401,137.0,13.0,11.0,113527.0
4402,137.0,21.0,8.0,113125.81578947368
4403,137.0,11.0,11.0,113757.51162790698
4404,137.0,35.0,8.0,112738.38636363637
4405,137.0,44.0,11.0,113700.15384615384
4406,137.0,15.0,6.0,112620.02857142857
4407,137.0,18.0,9.0,112289.0
4408,137.0,56.0,6.0,112681.90909090909
4409,137.0,37.0,8.0,112962.35135135135
4410,137.0,19.0,18.0,115196.17647058824
4411,137.0,17.0,19.0,115845.75
4412,137.0,63.0,7.0,112691.88636363637
4413,137.0,66.0,9.0,113560.25581395348
4414,138.0,30.0,2.0,86419.56603773584
4415,138.0,22.0,1.0,86414.75471698113
4416,138.0,14.0,7.0,87717.54716981133
4417,138.0,8.0,4.0,86488.03448275862
4418,138.0,23.0,3.0,87261.5
4419,138.0,31.0,3.0,87426.45454545454
4420,138.0,2.0,10.0,87962.7924528302
4421,138.0,13.0,12.0,88903.25
4422,138.0,21.0,8.0,87752.3396226415
4423,138.0,11.0,12.0,88581.34615384616
4424,138.0,35.0,9.0,87944.35849056604
4425,138.0,44.0,6.0,87707.03773584905
4426,138.0,15.0,4.0,87513.22641509434
4427,138.0,18.0,5.0,87693.43396226416
4428,138.0,56.0,3.0,87406.81132075471
4429,138.0,37.0,12.0,88907.6
4430,138.0,62.0,13.0,98265.44680851063
4431,138.0,17.0,12.0,88769.5
4432,138.0,63.0,11.0,88160.38461538461
4433,138.0,66.0,19.0,92301.07692307692
4434,139.0,30.0,2.0,74903.35616438356
4435,139.0,22.0,1.0,74903.20547945205
4436,139.0,14.0,3.0,75010.04109589041
4437,139.0,8.0,6.0,76030.64
4438,139.0,23.0,16.0,77532.88732394367
4439,139.0,31.0,4.0,75038.97260273973
4440,139.0,2.0,9.0,76398.63888888889
4441,139.0,49.0,13.0,77055.84507042254
4442,139.0,21.0,7.0,76099.19444444444
4443,139.0,11.0,11.0,76637.91666666667
4444,139.0,35.0,6.0,75700.6301369863
4445,139.0,44.0,12.0,76862.76388888889
4446,139.0,15.0,5.0,75681.93150684932
4447,139.0,18.0,8.0,76288.02777777778
4448,139.0,56.0,10.0,76610.44444444444
4449,139.0,37.0,16.0,77484.4074074074
4450,139.0,62.0,17.0,77876.54347826086
4451,139.0,17.0,14.0,77135.3947368421
4452,139.0,63.0,14.0,77091.69014084506
4453,139.0,66.0,15.0,77295.30985915494
4454,140.0,30.0,1.0,98484.8679245283
4455,140.0,22.0,2.0,98494.43396226416
4456,140.0,14.0,17.0,104038.14285714286
4457,140.0,8.0,3.0,98924.3396226415
4458,140.0,23.0,3.0,98770.64583333333
4459,140.0,31.0,4.0,99169.30188679245
4460,140.0,2.0,7.0,100438.94230769231
4461,140.0,13.0,14.0,103585.66666666667
4462,140.0,21.0,10.0,100976.54054054055
4463,140.0,11.0,5.0,100045.1320754717
4464,140.0,35.0,12.0,100796.29629629629
4465,140.0,44.0,17.0,168522.25
4466,140.0,15.0,6.0,99935.09375
4467,140.0,18.0,6.0,100397.25
4468,140.0,56.0,9.0,101024.40384615384
4469,140.0,37.0,11.0,101520.97435897436
4470,140.0,62.0,16.0,103472.92857142857
4471,140.0,17.0,10.0,102776.03921568628
4472,140.0,63.0,8.0,100648.5
4473,108.0,30.0,4.0,98131.13793103448
4474,108.0,22.0,2.0,98764.4
4475,108.0,31.0,2.0,98117.22413793103
4476,108.0,23.0,8.0,98756.36206896552
4477,108.0,14.0,1.0,97967.6551724138
4478,108.0,8.0,3.0,98126.13793103448
4479,108.0,15.0,5.0,98636.63793103448
4480,108.0,4.0,7.0,98744.79310344828
4481,108.0,2.0,13.0,112950.75
4482,108.0,49.0,6.0,98725.03448275862
4483,108.0,21.0,9.0,100023.40384615384
4484,108.0,52.0,8.0,102930.66666666667
4485,108.0,17.0,6.0,107832.53333333334
4486,108.0,42.0,12.0,100655.84615384616
4487,108.0,35.0,9.0,99097.58620689655
4488,108.0,18.0,10.0,99105.13793103448
4489,108.0,51.0,13.0,108377.875
4490,108.0,50.0,11.0,101291.68421052632
4491,108.0,44.0,11.0,106227.48387096774
4492,108.0,43.0,11.0,102937.57142857143
4493,109.0,30.0,6.0,100881.36363636363
4494,109.0,22.0,2.0,99669.30357142857
4495,109.0,31.0,12.0,104895.94339622642
4496,109.0,23.0,4.0,100539.66071428571
4497,109.0,14.0,2.0,101706.5
4498,109.0,8.0,1.0,98967.76785714286
4499,109.0,15.0,5.0,100823.45454545454
4500,109.0,4.0,3.0,100110.75
4501,109.0,2.0,8.0,101350.8
4502,109.0,49.0,9.0,102371.0
4503,109.0,52.0,10.0,102394.81818181818
4504,109.0,17.0,8.0,101879.45714285714
4505,109.0,42.0,12.0,103968.90476190476
4506,109.0,18.0,7.0,100885.07272727272
4507,109.0,51.0,13.0,105946.24390243902
4508,109.0,50.0,13.0,107286.26923076923
4509,109.0,44.0,6.0,100173.58333333333
4510,109.0,43.0,11.0,102399.54545454546
4511,110.0,30.0,3.0,109452.07692307692
4512,110.0,22.0,1.0,103807.34782608696
4513,110.0,31.0,5.0,111664.66666666667
4514,110.0,23.0,7.0,102153.22222222222
4515,110.0,14.0,4.0,101589.70370370371
4516,110.0,8.0,2.0,101457.27777777778
4517,110.0,15.0,8.0,102290.27777777778
4518,110.0,4.0,3.0,101557.33333333333
4519,110.0,2.0,11.0,140196.5
4520,110.0,49.0,5.0,101599.81481481482
4521,110.0,21.0,1.0,101439.77777777778
4522,110.0,52.0,18.0,116291.58823529411
4523,110.0,17.0,7.0,102136.77358490566
4524,110.0,42.0,7.0,111784.33333333333
4525,110.0,35.0,6.0,101737.07407407407
4526,110.0,18.0,5.0,108250.46875
4527,110.0,51.0,12.0,117904.6
4528,110.0,50.0,8.0,109796.96666666666
4529,110.0,44.0,16.0,116243.17647058824
4530,110.0,43.0,10.0,104075.81132075471
4531,111.0,30.0,1.0,85355.7741935484
4532,111.0,22.0,3.0,85392.7258064516
4533,111.0,31.0,7.0,86085.95161290323
4534,111.0,23.0,4.0,85497.75806451614
4535,111.0,14.0,5.0,85507.56451612903
4536,111.0,8.0,2.0,85386.12903225806
4537,111.0,15.0,13.0,87758.55737704918
4538,111.0,4.0,6.0,86060.43548387097
4539,111.0,2.0,10.0,87110.08196721312
4540,111.0,49.0,11.0,87128.01639344262
4541,111.0,21.0,12.0,87435.47368421052
4542,111.0,52.0,16.0,88331.8431372549
4543,111.0,17.0,15.0,88267.44444444444
4544,111.0,42.0,14.0,89397.35
4545,111.0,35.0,13.0,87773.78947368421
4546,111.0,18.0,8.0,86771.65573770492
4547,111.0,51.0,18.0,89866.52173913043
4548,111.0,50.0,17.0,89120.81578947368
4549,111.0,44.0,9.0,87078.80327868853
4550,111.0,43.0,12.0,87563.0
4551,112.0,30.0,1.0,86568.2
4552,112.0,22.0,3.0,86845.13846153846
4553,112.0,31.0,4.0,87522.38461538461
4554,112.0,23.0,5.0,88059.234375
4555,112.0,14.0,9.0,99058.41176470589
4556,112.0,4.0,2.0,86656.13846153846
4557,112.0,2.0,10.0,89695.58730158731
4558,112.0,49.0,12.0,92315.65789473684
4559,112.0,21.0,11.0,92233.53488372093
4560,112.0,52.0,8.0,89485.60317460318
4561,112.0,17.0,7.0,88170.75
4562,112.0,35.0,17.0,107871.16666666667
4563,112.0,18.0,9.0,89681.06349206349
4564,112.0,51.0,11.0,90429.71428571429
4565,112.0,50.0,12.0,91560.85483870968
4566,112.0,44.0,7.0,89865.36585365854
4567,112.0,43.0,6.0,88064.84375
4568,113.0,30.0,1.0,73114.31884057971
4569,113.0,22.0,3.0,73171.57971014493
4570,113.0,31.0,7.0,76385.96875
4571,113.0,23.0,6.0,74305.20588235294
4572,113.0,14.0,5.0,73980.11594202899
4573,113.0,8.0,2.0,73163.04347826086
4574,113.0,15.0,8.0,74691.75
4575,113.0,4.0,8.0,75521.04545454546
4576,113.0,2.0,14.0,77072.78260869565
4577,113.0,21.0,10.0,75406.31666666667
4578,113.0,52.0,11.0,74928.64705882352
4579,113.0,17.0,7.0,74407.9705882353
4580,113.0,42.0,9.0,74775.67647058824
4581,113.0,35.0,12.0,74938.91176470589
4582,113.0,18.0,4.0,73726.53623188406
4583,113.0,51.0,13.0,75888.62686567164
4584,113.0,44.0,17.0,93105.16666666667
4585,113.0,43.0,10.0,74868.60294117648
4586,114.0,30.0,3.0,78727.30769230769
4587,114.0,22.0,8.0,79388.15384615384
4588,114.0,31.0,1.0,78705.2564102564
4589,114.0,23.0,4.0,79070.8717948718
4590,114.0,14.0,7.0,79233.80769230769
4591,114.0,8.0,2.0,78712.97435897436
4592,114.0,15.0,6.0,79230.53846153847
4593,114.0,4.0,5.0,79170.01282051283
4594,114.0,2.0,11.0,81083.43421052632
4595,114.0,21.0,10.0,80597.62337662338
4596,114.0,52.0,12.0,81416.18421052632
4597,114.0,17.0,15.0,88748.9375
4598,114.0,42.0,14.0,93264.5
4599,114.0,35.0,9.0,80946.20634920635
4600,114.0,51.0,14.0,84986.86206896552
4601,114.0,50.0,12.0,84936.17857142857
4602,114.0,44.0,13.0,83607.3918918919
4603,114.0,43.0,9.0,80577.94805194806
4604,115.0,30.0,1.0,78194.15714285715
4605,115.0,22.0,5.0,79112.17142857143
4606,115.0,31.0,3.0,78213.5142857143
4607,115.0,23.0,2.0,78205.35714285714
4608,115.0,14.0,6.0,79866.63829787234
4609,115.0,8.0,6.0,79201.32857142857
4610,115.0,15.0,16.0,90767.86363636363
4611,115.0,4.0,4.0,78258.17142857143
4612,115.0,2.0,12.0,80624.40425531915
4613,115.0,49.0,16.0,83973.0
4614,115.0,21.0,6.0,80326.75
4615,115.0,52.0,13.0,81582.05
4616,115.0,17.0,7.0,79787.39130434782
4617,115.0,42.0,10.0,81860.5303030303
4618,115.0,35.0,17.0,84486.0
4619,115.0,18.0,10.0,80476.80392156863
4620,115.0,51.0,10.0,81054.58333333333
4621,115.0,50.0,9.0,81098.5294117647
4622,115.0,44.0,8.0,79997.01449275362
4623,115.0,43.0,8.0,79886.265625
4624,116.0,30.0,5.0,95829.73333333334
4625,116.0,22.0,3.0,95388.25
4626,116.0,31.0,2.0,95007.38333333333
4627,116.0,23.0,1.0,94727.03333333334
4628,116.0,14.0,5.0,95794.42857142857
4629,116.0,8.0,1.0,94743.6
4630,116.0,15.0,5.0,95335.21621621621
4631,116.0,4.0,4.0,95822.55
4632,116.0,2.0,8.0,97137.01694915254
4633,116.0,49.0,9.0,97459.89830508475
4634,116.0,21.0,12.0,98752.6724137931
4635,116.0,52.0,11.0,98334.20689655172
4636,116.0,17.0,6.0,96512.40677966102
4637,116.0,42.0,10.0,97471.93220338984
4638,116.0,35.0,15.0,98585.45098039215
