,Race ID,Driver ID,position,avg laptime,Avg Pit Time
776,892,13,4.0,89107.7924528302,24692.0
777,893,13,6.0,118311.62295081967,29249.66666666667
778,894,13,9.0,113238.0181818182,22437.5
779,895,13,10.0,99972.90566037736,21213.0
780,896,13,4.0,91897.98333333334,23455.5
781,897,13,8.0,108527.12727272726,21900.0
782,898,13,13.0,107929.67857142855,24026.0
783,899,13,7.0,78949.43661971831,20788.0
784,901,13,7.0,109125.89285714287,24580.0
785,902,13,7.0,105508.91228070176,24999.66666666667
786,903,13,15.0,106460.16363636364,51053.5
787,904,13,13.0,93826.23076923077,22525.0
788,905,13,7.0,85577.68831168831,24264.0
789,906,13,5.0,84924.85507246378,25980.5
790,907,13,4.0,74539.91549295775,21996.0
791,910,13,5.0,97355.7,22413.33333333333
792,911,13,9.0,117102.97727272726,23750.66666666667
793,912,13,3.0,90099.28301886794,24323.0
794,913,13,5.0,120782.6,29292.0
796,915,13,11.0,105502.28301886794,30095.0
797,916,13,4.0,107709.08928571428,24972.0
798,917,13,3.0,76670.22535211267,26740.66666666667
799,918,13,2.0,108094.45454545453,22047.0
800,926,13,4.0,95728.6724137931,22062.0
801,927,13,6.0,109631.76785714287,25863.33333333333
802,928,13,5.0,106974.14285714287,23231.0
803,929,13,10.0,102155.08928571428,24955.5
804,930,13,6.0,93240.43939393939,22341.66666666667
805,931,13,15.0,85552.85714285714,30766.33333333333
806,932,13,6.0,79564.65714285715,23912.0
807,933,13,3.0,76542.2957746479,22447.0
808,934,13,4.0,106241.69230769233,30658.5
809,936,13,12.0,93395.115942029,20998.8
810,937,13,6.0,118038.83720930232,23468.5
811,938,13,3.0,89213.64150943396,25207.0
812,939,13,19.0,125127.23333333337,28567.33333333333
813,940,13,17.0,104469.39215686274,28523.66666666667
814,941,13,4.0,110751.98113207547,30741.0
815,942,13,11.0,121012.8695652174,24646.0
816,943,13,6.0,86993.39436619719,22967.5
817,944,13,8.0,78509.05714285714,23738.33333333333
818,945,13,8.0,109235.0181818182,22780.5
820,949,13,8.0,100326.51785714287,24164.5
821,950,13,6.0,107310.75,22736.5
822,951,13,5.0,106347.62264150943,29808.0
823,952,13,8.0,93647.33333333331,21927.666666666668
824,953,13,10.0,93400.24675324676,25058.0
825,954,13,7.0,80248.05714285714,22925.0
826,955,13,10.0,110936.09803921568,19651.5
827,956,13,14.0,75713.90476190476,19682.75
828,957,13,11.0,111700.39215686274,29330.66666666667
829,958,13,18.0,89035.91176470587,22079.5
830,959,13,19.0,84630.36111111111,27492.5
832,961,13,9.0,88937.84905660377,23881.0
833,962,13,12.0,116120.65,28523.0
834,963,13,13.0,106622.92727272726,23910.33333333333
835,964,13,9.0,100020.67924528301,22463.0
836,965,13,7.0,107256.12727272726,23820.0
837,966,13,9.0,86022.64788732394,21863.0
839,968,13,9.0,108062.70909090908,21657.0
840,969,13,6.0,90088.73684210527,21568.0
841,970,13,14.0,107716.10909090909,20185.5
842,971,13,6.0,99784.2105263158,24972.0
843,972,13,9.0,103748.56862745098,29921.5
844,973,13,13.0,90348.859375,28656.66666666667
845,974,13,9.0,80817.75641025639,24738.0
847,977,13,9.0,70364.62857142858,20977.0
848,978,13,10.0,97854.58,27583.0
849,980,13,8.0,116351.56818181818,22879.5
850,981,13,8.0,86927.28301886794,25078.0
851,982,13,11.0,128449.65517241381,30731.5
852,983,13,9.0,98746.54545454547,23791.0
853,984,13,10.0,101055.86538461539,22956.0
854,985,13,9.0,102442.03636363636,23772.0
855,986,13,11.0,83469.21428571429,22055.0
856,987,13,7.0,78241.4647887324,19248.5
857,988,13,10.0,104984.38888888886,21449.0
858,841,15,15.0,97384.57142857145,24873.5
859,842,15,17.0,109031.29032258065,25516.0
860,843,15,19.0,106439.52727272727,22644.5
861,844,15,18.0,96208.22807017544,22715.66666666667
862,845,15,18.0,93925.046875,22362.66666666667
863,846,15,13.0,102887.43421052633,25830.0
864,847,15,17.0,213946.5507246377,33385.333333333336
865,848,15,20.0,109560.29090909092,22729.0
866,851,15,21.0,107424.88235294117,23118.0
867,852,15,14.0,121297.04651162792,21821.5
868,853,15,14.0,95651.74509803922,26905.5
869,854,15,21.0,126622.19148936169,31844.33333333333
870,855,15,19.0,104708.81132075473,22008.33333333333
871,856,15,17.0,109734.44444444444,22646.0
872,857,15,19.0,99245.27272727274,29259.33333333333
873,858,15,18.0,110828.37735849057,20807.5
874,859,15,18.0,81367.98550724638,22085.5
875,841,16,11.0,94645.50877192985,24924.5
876,842,16,11.0,106450.19642857145,25430.0
877,843,16,15.0,105799.2,23585.0
878,844,16,13.0,95104.0701754386,21246.33333333333
879,845,16,13.0,92666.72307692307,21423.33333333333
880,846,16,7.0,101232.5974025974,26458.0
881,847,16,18.0,262512.387755102,23497.25
882,848,16,9.0,106855.0,20666.0
883,849,16,11.0,103863.61538461539,25684.66666666667
884,850,16,6.0,98942.36666666668,20859.0
885,851,16,14.0,94995.01470588236,21447.5
886,852,16,7.0,119650.13636363635,21878.0
887,854,16,8.0,119132.75,32068.0
888,855,16,11.0,103922.15094339623,21562.33333333333
889,856,16,11.0,108240.41818181818,23368.0
890,857,16,9.0,92714.57627118645,21700.5
891,858,16,8.0,107436.50909090911,20485.0
892,859,16,6.0,79203.35714285714,21045.0
893,880,16,7.0,94280.91379310343,22721.0
894,881,16,20.0,113808.70370370374,63617.0
895,883,16,13.0,102407.31578947367,23680.0
896,884,16,13.0,91816.0,34213.5
897,885,16,5.0,106327.34615384617,25274.0
898,886,16,10.0,80639.43478260869,19426.0
899,887,16,7.0,107611.36538461539,24982.5
900,888,16,13.0,102207.48333333334,20637.666666666668
901,891,16,9.0,115721.43181818182,23491.0
902,892,16,15.0,89913.34615384617,26873.0
903,893,16,10.0,118652.45901639346,30358.0
904,894,16,20.0,115457.86,35852.0
905,895,16,14.0,100506.61538461539,23643.5
906,896,16,9.0,92448.68333333332,23891.0
907,897,16,10.0,108715.6909090909,22048.0
908,899,16,13.0,79460.61428571428,23381.0
909,900,16,12.0,99765.21428571428,24305.0
910,901,16,13.0,111436.59375,25745.5
911,902,16,22.0,116078.82352941176,33020.0
912,904,16,17.0,94438.26153846152,25695.5
913,905,16,15.0,88144.52173913043,33207.0
914,906,16,13.0,86512.39130434782,23885.5
915,907,16,13.0,75925.0142857143,22704.5
916,908,16,13.0,173423.33333333337,29956.0
917,909,16,13.0,86392.10638297872,20031.0
918,910,16,11.0,97903.24285714288,27228.0
919,911,16,14.0,117250.06818181818,23755.33333333333
920,912,16,15.0,91625.92307692306,26864.0
921,913,16,16.0,123725.475,30102.33333333333
923,915,16,16.0,106827.63461538461,30733.0
924,917,16,16.0,77733.71428571429,26206.66666666667
925,918,16,18.0,110604.87037037036,22331.66666666667
926,841,17,5.0,93248.79310344828,24058.66666666667
927,842,17,4.0,105111.0,22198.25
928,843,17,3.0,104031.80357142855,21888.33333333333
929,844,17,2.0,93558.01724137929,21100.25
930,845,17,4.0,90776.77272727274,20305.75
931,846,17,4.0,100018.89743589744,32002.0
932,847,17,3.0,209905.2142857143,24906.0
933,848,17,3.0,105323.22807017544,20383.666666666668
934,849,17,3.0,102656.59615384617,24416.0
935,850,17,3.0,97668.7,20687.666666666668
936,851,17,5.0,92172.55714285713,20672.8
937,852,17,2.0,118378.04545454546,20981.0
938,854,17,3.0,117639.93442622949,30693.0
939,855,17,4.0,103047.1320754717,21548.0
940,856,17,3.0,107172.2,20814.0
941,857,17,4.0,91008.85,21316.0
942,858,17,4.0,106684.90909090909,21569.0
943,859,17,1.0,77992.45070422535,20842.0
944,860,17,4.0,97484.68965517242,23108.5
945,861,17,4.0,176955.3571428571,24700.33333333333
946,862,17,4.0,103836.66071428572,20440.666666666668
947,863,17,4.0,100873.29824561405,22196.66666666667
948,864,17,11.0,91537.35384615383,21704.0
949,865,17,1.0,81622.52564102564,25566.0
950,866,17,7.0,79495.3,21226.5
951,867,17,4.0,110004.8596491228,20234.0
952,868,17,2.0,98294.0,25516.5
953,869,17,8.0,82280.64179104478,17771.5
954,870,17,8.0,88405.23188405797,19390.666666666668
955,871,17,6.0,122267.59090909091,20646.5
956,872,17,14.0,91769.78431372551,21556.0
957,873,17,10.0,123276.59322033898,29328.33333333333
958,874,17,9.0,101715.41509433962,26576.5
959,875,17,2.0,105397.85454545454,19713.5
960,876,17,3.0,91399.35,20808.0
961,877,17,8.0,116772.75675675676,19066.0
962,879,17,4.0,89121.01408450703,21788.33333333333
963,880,17,6.0,93965.94827586207,22490.66666666667
964,881,17,2.0,106088.91071428572,20849.0
965,882,17,10.0,106630.53333333334,24121.5
966,883,17,7.0,101714.77192982456,21350.0
967,884,17,5.0,90978.16666666669,19230.0
968,885,17,3.0,106132.94871794873,24316.0
969,886,17,4.0,79355.34285714285,21712.5
970,887,17,2.0,107311.94230769233,26900.66666666667
971,888,17,7.0,101871.21666666666,67318.0
972,890,17,4.0,88106.9857142857,22044.33333333333
973,891,17,5.0,114910.02272727274,23240.5
974,892,17,3.0,89050.98113207547,24205.0
975,893,17,6.0,118337.65,28970.0
976,894,17,11.0,114368.36111111114,22931.66666666667
977,895,17,2.0,98423.2075471698,23161.66666666667
978,896,17,2.0,92468.1282051282,23473.0
979,897,17,2.0,107580.63636363637,21543.0
980,898,17,3.0,106527.57142857145,23537.0
981,899,17,2.0,78404.95774647887,25865.0
982,841,18,6.0,93526.94827586207,20950.33333333333
983,842,18,2.0,104698.08928571428,22451.33333333333
984,843,18,4.0,104075.46428571428,21924.666666666668
985,844,18,6.0,94430.84482758619,21808.0
986,845,18,3.0,90590.87878787877,20295.0
987,846,18,3.0,99753.21794871797,25457.0
988,847,18,1.0,209707.67142857146,23511.16666666667
989,848,18,6.0,105898.84210526316,20600.33333333333
990,849,18,2.0,104280.7435897436,24216.33333333333
991,850,18,8.0,99700.42857142855,20952.0
992,851,18,1.0,91461.95714285712,20965.666666666668
993,852,18,3.0,118512.77272727274,23147.33333333333
994,853,18,2.0,91618.15094339623,21877.5
995,854,18,2.0,117188.4262295082,30131.66666666667
996,855,18,1.0,102894.84905660377,20935.0
997,856,18,4.0,107212.50909090911,20762.0
998,857,18,2.0,90723.91666666669,21465.0
999,858,18,3.0,106504.85454545454,20604.5
1000,859,18,3.0,78381.71830985915,21542.0
1001,860,18,1.0,97406.29310344828,23056.0
1002,861,18,14.0,178063.05357142858,26746.0
1003,862,18,2.0,103706.33928571428,22551.66666666667
1004,863,18,14.0,101842.0,22961.25
1005,864,18,9.0,91430.16666666669,20427.33333333333
1006,865,18,13.0,82762.25714285714,25219.0
1007,866,18,16.0,80722.02898550725,21652.0
1008,867,18,8.0,110198.28070175438,19943.0
1009,868,18,13.0,99148.69230769233,24950.0
1010,869,18,3.0,81683.74626865673,17349.0
1011,870,18,6.0,88344.14492753622,19615.33333333333
1012,871,18,1.0,121557.5,19668.0
1013,872,18,2.0,91094.21875,23375.0
1014,873,18,2.0,122628.86440677964,29840.5
1015,874,18,4.0,101157.35849056604,20666.0
1016,876,18,5.0,91616.83333333331,21509.0
1017,877,18,4.0,115753.70909090908,19455.0
1018,878,18,5.0,103780.375,21445.0
1019,879,18,1.0,89051.49295774648,21503.0
1020,880,18,9.0,94566.46551724136,22463.66666666667
1021,881,18,12.0,108208.67924528301,49436.33333333334
1022,882,18,5.0,103968.39285714287,19880.0
1023,883,18,10.0,101879.45614035089,21978.25
1024,884,18,8.0,91456.09090909091,19098.666666666668
1025,885,18,6.0,106348.19230769233,24585.0
1026,886,18,12.0,80696.0579710145,20212.0
1027,887,18,13.0,107796.63461538461,24551.0
1028,888,18,6.0,101711.78333333334,20252.0
1029,890,18,7.0,88618.05714285713,22301.5
1030,891,18,6.0,115067.95454545454,22891.0
1031,892,18,10.0,89654.32075471699,24450.0
1032,893,18,7.0,118630.91803278688,29684.5
1033,894,18,8.0,113199.32727272727,26447.0
1034,895,18,9.0,99813.62264150943,24276.66666666667
1035,896,18,14.0,92810.44067796614,24015.0
1036,897,18,12.0,108906.7818181818,24346.0
1037,898,18,10.0,107757.60714285713,24589.0
1038,899,18,4.0,78783.94366197183,23267.0
1039,900,18,4.0,98398.8947368421,22405.0
1040,901,18,6.0,109101.16071428572,24797.66666666667
1041,902,18,16.0,106506.96363636364,24860.5
1042,903,18,11.0,105998.29090909092,22478.0
1043,904,18,11.0,93807.18461538461,23109.0
1044,905,18,6.0,85568.46753246753,25992.0
1045,906,18,4.0,85208.35714285714,24271.5
1046,907,18,11.0,75013.26760563381,21373.5
1047,908,18,4.0,170374.6923076923,28645.0
1048,909,18,8.0,85188.4328358209,20247.0
1049,910,18,10.0,97890.54285714288,23918.33333333333
1050,911,18,7.0,116616.72727272726,22694.0
1051,912,18,9.0,90816.96226415096,24669.0
1052,913,18,7.0,121577.03846153848,28634.0
1054,915,18,4.0,104546.75471698113,29994.0
1055,916,18,12.0,109292.90909090909,25176.0
1056,917,18,4.0,76777.64788732394,23007.0
1057,918,18,5.0,109144.6,22334.5
1058,926,18,11.0,98897.98214285713,23353.0
1059,927,18,16.0,113990.51219512195,28151.33333333333
1060,928,18,13.0,108905.67272727273,23604.5
1061,930,18,16.0,94799.73846153848,23327.33333333333
1062,931,18,8.0,84288.24358974361,24861.5
1063,932,18,17.0,81802.0,21715.5
1064,933,18,17.0,115883.375,26415.5
1065,936,18,9.0,93290.04347826086,19277.75
1066,937,18,14.0,120899.59523809525,23998.33333333333
1067,938,18,14.0,91444.32692307694,24310.0
1068,939,18,14.0,122660.57692307694,44415.0
1069,940,18,16.0,102654.46153846152,23572.0
1070,941,18,9.0,111518.69811320756,29719.0
1071,942,18,7.0,119299.30357142855,25612.33333333333
1072,943,18,14.0,87383.8309859155,23187.0
1073,944,18,15.0,79022.42857142858,23636.33333333333
1074,945,18,13.0,109995.9074074074,23016.0
1076,950,18,13.0,107783.58928571428,23203.66666666667
1077,951,18,10.0,107330.36538461539,30580.0
1078,952,18,9.0,93883.8,22435.0
1079,953,18,9.0,93353.02597402598,25608.0
1080,955,18,11.0,111317.3137254902,20412.5
1081,956,18,6.0,74588.91549295775,20541.25
1082,957,18,12.0,111782.27450980393,29840.5
1083,958,18,19.0,89144.2,20477.666666666668
1084,959,18,8.0,82608.63636363638,19273.0
1085,961,18,12.0,89465.88461538461,25422.5
1086,962,18,18.0,118901.3023255814,33612.666666666664
1087,963,18,9.0,105617.71428571428,24691.5
1088,964,18,18.0,100822.65384615383,23858.5
1089,965,18,9.0,107556.67272727273,24624.0
1090,966,18,12.0,86756.6,22438.0
1092,974,18,19.0,79891.47368421053,25261.0
1093,841,20,1.0,92590.6724137931,23319.5
1094,842,20,1.0,104639.85714285713,22408.33333333333
1095,843,20,2.0,103989.71428571428,21764.0
1096,844,20,1.0,93406.1724137931,20402.25
1097,845,20,1.0,90050.01515151515,20214.5
1098,846,20,1.0,99722.73076923077,28536.0
1099,847,20,2.0,209746.37142857144,23118.66666666667
1100,848,20,1.0,104845.0701754386,20592.666666666668
1101,849,20,2.0,102648.21153846152,26504.33333333333
1102,850,20,4.0,98304.25,20259.33333333333
1103,851,20,2.0,91513.21428571428,20321.666666666668
1104,852,20,1.0,118293.02272727274,21031.666666666668
1105,853,20,1.0,91437.2075471698,21751.0
1106,854,20,1.0,117159.95081967213,30542.66666666667
1107,855,20,3.0,102932.69811320756,21891.666666666668
1108,856,20,1.0,106945.34545454547,20077.5
1109,857,20,1.0,90583.36666666668,21432.0
1110,859,20,2.0,78231.64788732394,21224.33333333333
1111,860,20,2.0,97443.1724137931,24193.5
1112,861,20,11.0,177988.19642857142,24649.25
1113,862,20,5.0,103882.35714285713,21297.5
1114,863,20,1.0,100192.80701754386,22178.0
1115,864,20,6.0,91162.43939393939,19711.75
1116,865,20,4.0,81639.74358974361,25079.0
1117,866,20,4.0,79384.0142857143,22033.5
1118,867,20,1.0,113301.90909090909,20190.0
1119,868,20,5.0,98387.0,25574.0
1120,869,20,2.0,81635.73134328358,17685.5
1121,870,20,4.0,88074.15942028987,19225.0
1122,871,20,2.0,121867.13636363635,20811.0
1123,872,20,6.0,91006.95744680849,18655.5
1124,873,20,1.0,122477.01694915256,30127.0
1125,874,20,1.0,100683.81132075473,20427.0
1126,875,20,1.0,105248.2,19815.5
1127,876,20,1.0,91179.06666666668,20707.0
1128,877,20,3.0,115687.81818181818,22440.0
1129,878,20,2.0,102784.71428571428,20904.0
1130,879,20,6.0,89184.6338028169,23300.25
1131,880,20,3.0,93544.3275862069,22035.66666666667
1132,881,20,1.0,106012.16071428572,21178.25
1133,882,20,4.0,103561.96428571428,19866.0
1134,883,20,1.0,101061.36842105264,21618.666666666668
1135,884,20,4.0,90831.34848484848,18889.75
1136,885,20,2.0,106101.84615384617,24375.0
1137,886,20,1.0,78987.75714285714,20866.5
1138,887,20,5.0,106390.34146341463,24125.5
1139,888,20,1.0,101245.18333333332,19378.666666666668
1140,890,20,3.0,88027.2,21624.0
1141,891,20,1.0,114140.81818181818,22784.5
1142,892,20,1.0,88931.16981132074,24305.0
1143,893,20,1.0,117264.45901639346,28860.5
1144,894,20,1.0,112612.74545454545,22798.5
1145,895,20,1.0,98288.69811320756,22894.5
1146,896,20,1.0,91203.11666666668,23784.0
1147,897,20,1.0,107020.10909090909,21786.5
1148,898,20,1.0,106377.64285714287,24086.0
1149,899,20,1.0,78257.74647887322,27704.5
1150,901,20,3.0,108044.78571428572,24782.0
1151,902,20,6.0,105484.59649122806,25575.0
1152,903,20,5.0,104711.10714285713,22408.0
1153,904,20,4.0,93058.43939393939,21727.0
1154,905,20,20.0,120442.4,66065.0
1155,906,20,3.0,85115.38571428572,23622.0
1156,907,20,21.0,79473.76470588235,25612.5
1157,908,20,5.0,170499.1923076923,28672.5
1158,909,20,4.0,84581.01492537314,19182.33333333333
1159,910,20,7.0,97514.6,21889.0
1160,911,20,3.0,116562.54545454546,22907.0
1161,912,20,6.0,90758.50943396226,25176.0
1162,913,20,2.0,120305.48333333337,29440.0
1164,915,20,8.0,105225.07547169813,30355.0
1165,916,20,7.0,108937.83928571428,23970.5
1166,917,20,5.0,76816.54929577465,23249.66666666667
1167,918,20,8.0,109357.52727272727,22352.5
1168,926,20,3.0,95665.34482758619,22694.0
1169,927,20,1.0,108317.73214285713,24544.0
1170,928,20,3.0,106874.92857142855,22466.0
1171,929,20,5.0,100873.64912280704,27626.33333333333
1172,930,20,3.0,92695.40909090909,21799.0
1173,931,20,2.0,84139.82051282053,24851.0
1174,932,20,5.0,79472.11428571428,25593.0
1175,933,20,4.0,76550.85915492957,31882.0
1176,934,20,3.0,106022.53846153848,29311.0
1177,936,20,1.0,92318.6231884058,19422.0
1178,937,20,12.0,119251.95238095238,22681.0
1179,938,20,2.0,88787.35849056604,24340.0
1180,939,20,1.0,119378.98360655738,29222.5
1181,940,20,3.0,100138.83018867923,23102.0
1182,941,20,2.0,110131.64150943396,29367.0
1183,942,20,3.0,118858.64285714286,24917.66666666667
1184,943,20,12.0,85567.44,25113.0
1185,944,20,3.0,77230.05633802817,23712.0
1186,945,20,4.0,108252.90909090909,21711.5
1188,950,20,2.0,106636.91071428572,24913.66666666667
1189,952,20,3.0,92509.06060606061,21954.33333333333
1190,953,20,4.0,92115.11538461539,25337.5
1191,954,20,2.0,78147.24285714286,22479.0
1192,955,20,2.0,109589.45098039217,20422.0
1193,957,20,9.0,111201.63461538461,30272.0
1194,958,20,4.0,86547.54285714286,21587.5
1195,959,20,5.0,81742.83582089553,19234.0
1197,961,20,3.0,88095.83018867926,25252.5
1198,962,20,5.0,114371.21311475411,27552.33333333333
1199,964,20,4.0,98558.52830188679,23056.5
1200,965,20,4.0,105995.57142857145,24133.66666666667
1201,966,20,4.0,85193.1690140845,22035.0
1203,968,20,3.0,106997.38181818182,21791.5
1204,969,20,1.0,88625.82456140351,21988.0
1205,970,20,2.0,104685.85714285713,19487.0
1206,971,20,1.0,98831.12280701754,24508.0
1207,972,20,2.0,101718.46153846152,30097.0
1208,973,20,2.0,87272.5303030303,22403.0
1209,974,20,1.0,80568.46153846152,24306.0
1210,975,20,4.0,80300.87142857142,27470.5
1212,977,20,2.0,69143.39436619719,21750.0
1213,978,20,7.0,97674.88235294117,31783.5
1214,979,20,1.0,85524.47142857143,22317.0
1215,980,20,2.0,115572.22727272726,24046.5
1216,981,20,3.0,86200.54716981133,24307.0
1217,983,20,4.0,97118.78571428572,23695.0
1218,985,20,1.0,100734.53571428572,23960.0
1219,986,20,4.0,82487.74647887322,27208.0
1220,987,20,1.0,77271.2957746479,19373.0
1221,988,20,3.0,103152.58181818182,21221.0
1222,989,20,3.0,92642.81034482758,21787.0
1223,990,20,1.0,96876.1403508772,24524.0
1224,991,20,8.0,103065.46428571428,23009.0
1225,992,20,4.0,122149.41176470587,20430.0
1226,993,20,4.0,87235.69696969698,23163.5
1227,994,20,2.0,79258.24358974361,23964.0
1228,995,20,1.0,78108.48529411765,23529.0
1229,996,20,5.0,103270.18867924527,31820.5
1230,997,20,3.0,69284.57746478872,23912.0
1231,998,20,1.0,100957.38461538461,28425.5
1232,999,20,1.0,79092.0,18657.0
1233,841,22,15.0,96734.5,26175.0
1234,842,22,22.0,113979.5,28740.0
1235,843,22,13.0,105507.41071428572,21595.0
1236,844,22,15.0,95288.70175438595,22424.0
1237,845,22,17.0,93061.9375,23112.25
1238,846,22,9.0,101417.33766233768,25798.0
1239,847,22,9.0,210352.2,24028.5
1240,848,22,12.0,107216.89285714287,21237.0
1241,849,22,13.0,104358.27450980393,24907.5
1242,851,22,13.0,94460.22058823529,24514.4
1243,852,22,16.0,121455.67441860464,30349.66666666667
1244,853,22,12.0,94200.82692307694,26285.5
1245,854,22,13.0,119596.78333333335,30500.0
1246,855,22,17.0,104294.67924528301,22252.0
1247,856,22,12.0,108637.49090909089,22034.5
1248,857,22,15.0,94078.56896551725,27994.5
1249,858,22,12.0,108286.07407407409,22376.5
1250,859,22,14.0,79999.37142857142,21921.666666666668
1251,842,24,18.0,112339.84782608696,31064.0
1252,843,24,22.0,109113.64814814816,20708.666666666668
1253,844,24,22.0,102357.2075471698,37493.25
1254,845,24,22.0,96448.07142857145,23157.0
1255,846,24,16.0,104285.33333333331,28298.0
1256,847,24,13.0,213813.59420289856,31792.33333333333
1257,848,24,23.0,110789.5,23153.33333333333
1258,849,24,18.0,108062.82,26074.0
1259,850,24,18.0,103110.27027027027,22048.0
1260,851,24,20.0,99069.4923076923,23888.2
1261,852,24,19.0,123565.23255813956,26362.5
1262,854,24,20.0,127208.1403508772,35264.5
1263,855,24,23.0,109184.36,25197.0
1264,856,24,21.0,113736.40384615384,24005.0
1265,858,24,20.0,111984.47169811321,21247.0
1266,859,24,20.0,82575.0655737705,22831.0
1267,841,30,20.0,101762.47368421053,24504.5
1268,842,30,9.0,106155.85714285713,22354.66666666667
1269,843,30,8.0,104450.92857142855,21295.33333333333
1270,844,30,12.0,94879.34482758619,23016.25
1271,845,30,6.0,91872.23076923077,20340.666666666668
1272,846,30,14.0,83076.625,35084.0
1273,847,30,4.0,209910.8,23592.25
1274,848,30,17.0,107630.71428571428,24344.66666666667
1275,849,30,9.0,103829.0,28881.33333333333
1276,850,30,8.0,99423.50847457627,20332.33333333333
1277,851,30,8.0,98919.46153846152,21009.5
1278,852,30,5.0,119371.75,20566.0
1279,853,30,5.0,92053.75471698113,22361.5
1280,854,30,9.0,118599.85714285714,29541.5
1281,855,30,6.0,103406.54716981133,21372.0
1282,856,30,12.0,108065.33333333331,20238.0
1283,857,30,5.0,91673.71666666666,21187.5
1284,858,30,7.0,107415.45454545453,20149.0
1285,859,30,15.0,80058.78571428571,22545.33333333333
1286,861,30,10.0,177532.2857142857,23696.0
1287,862,30,3.0,104794.75,21746.0
1288,863,30,10.0,101447.01754385963,22092.0
1289,864,30,9.0,93607.33333333331,20113.0
1290,865,30,9.0,82310.44444444444,25117.0
1291,866,30,14.0,81073.88372093023,22165.5
1292,867,30,3.0,109987.50877192985,20259.0
1293,868,30,3.0,98854.63461538461,25745.0
1294,869,30,7.0,82012.41791044777,18196.0
1295,870,30,18.0,90224.25862068962,18346.0
1296,871,30,7.0,122770.54545454546,21249.5
1297,872,30,6.0,90801.50943396226,22278.5
1298,873,30,11.0,124495.92105263154,30608.5
1299,874,30,11.0,101962.47169811321,20511.0
1300,875,30,13.0,106870.76363636363,20181.5
1301,876,30,18.0,94237.76363636363,23179.0
1302,877,30,11.0,116122.58181818182,20485.5
1303,878,30,16.0,105065.76363636363,21780.0
1304,879,30,7.0,89219.1971830986,23134.0
1305,847,37,12.0,210616.34285714285,27163.5
1306,861,37,22.0,184868.3148148148,27684.66666666667
1307,862,37,21.0,106967.6909090909,23561.0
1308,863,37,20.0,105275.90909090909,24060.33333333333
1309,864,37,19.0,95018.73015873016,21856.0
1310,867,37,17.0,111936.33928571428,23126.0
1311,868,37,19.0,102534.26,27715.0
1312,869,37,21.0,85534.765625,20257.0
1313,870,37,22.0,92509.51515151515,22104.5
1314,871,37,18.0,126349.6046511628,25399.33333333333
1315,872,37,18.0,93324.32692307694,23488.0
1316,873,37,17.0,124647.77586206894,36589.333333333336
1317,874,37,18.0,104449.11538461539,24387.0
1318,876,37,22.0,95953.88095238096,23830.0
1319,877,37,17.0,116917.18181818182,22272.0
1320,878,37,21.0,107917.85185185184,24798.0
1321,879,37,17.0,91658.78260869565,25561.25
1322,843,39,23.0,109135.35185185184,26049.0
1323,844,39,21.0,98667.96363636364,25596.33333333333
1324,845,39,21.0,97551.32786885246,24529.66666666667
1325,846,39,17.0,105871.94594594596,34121.0
1326,847,39,14.0,213923.15942028986,29327.5
1327,848,39,24.0,112561.94444444444,26254.66666666667
1328,857,39,17.0,95650.29824561405,23825.5
1329,861,39,21.0,184623.6851851852,32288.0
1330,862,39,22.0,108060.74074074074,24044.0
1331,863,39,21.0,105286.74545454542,25458.5
1332,864,39,21.0,96242.0,22016.5
1333,865,39,15.0,84685.97368421053,27139.5
1334,867,39,18.0,112101.82142857145,21360.0
1335,868,39,21.0,102785.34,28926.0
1336,869,39,23.0,85620.4375,19458.5
1337,870,39,23.0,93454.2,21645.0
1338,871,39,18.0,129797.89655172414,23238.0
1339,872,39,19.0,93610.25,31745.0
1340,873,39,22.0,122727.23333333337,32436.0
1341,874,39,20.0,106273.5625,23227.0
1342,875,39,20.0,110790.75471698113,22749.0
1343,876,39,21.0,95443.87931034484,24544.0
1344,878,39,22.0,108137.83333333331,24497.0
1345,879,39,18.0,92127.26086956523,26239.25
1346,1000,4,8.0,85190.73913043477,21795.0
1347,1003,4,7.0,111059.37704918033,29922.0
1348,1004,4,14.0,102381.82692307694,30348.0
1349,1005,4,14.0,101560.34615384617,27454.0
1350,1008,4,16.0,75977.69565217392,28399.5
1351,1009,4,11.0,111264.18518518518,21726.0
1352,1052,4,16.0,103801.0625,24574.0
1354,1054,4,8.0,86912.56060606062,23171.66666666667
1355,1055,4,17.0,87049.13846153846,22761.0
1356,1056,4,13.0,77705.35064935063,23803.0
1358,1059,4,8.0,100442.7358490566,31288.0
1359,841,67,10.0,94363.24561403508,24221.0
1360,842,67,13.0,107158.56363636363,26854.0
1361,843,67,14.0,105516.01785714287,22886.66666666667
1362,844,67,9.0,94602.62068965516,21976.33333333333
1363,845,67,14.0,92766.75384615384,22127.33333333333
1364,846,67,10.0,101423.85714285713,25559.0
1365,847,67,10.0,210379.9,24782.25
1366,848,67,13.0,107238.98214285713,20925.33333333333
1367,849,67,12.0,109193.76,25449.5
1368,850,67,15.0,100555.83050847457,24127.5
1369,851,67,8.0,93538.46376811594,21389.666666666668
1370,853,67,10.0,93655.67307692306,24160.0
1371,854,67,12.0,119332.35,32320.0
1372,855,67,9.0,103598.0,21849.0
1373,856,67,9.0,108086.47272727273,22045.0
1374,857,67,10.0,94371.0,22579.0
1375,859,67,12.0,79784.05714285714,22439.0
